Gene stable ID,Olive baboon gene stable ID,Olive baboon gene name,Olive baboon homology type,Bonobo gene stable ID,Bonobo gene name,Bonobo homology type,Gibbon gene stable ID,Gibbon gene name,Gibbon homology type,Mouse Lemur gene stable ID,Mouse Lemur gene name,Mouse Lemur homology type,Gene name
ENSG00000131473,ENSPANG00000021526,ACLY,ortholog_one2one,ENSPPAG00000027072,ACLY,ortholog_one2one,ENSNLEG00000011182,ACLY,ortholog_one2one,ENSMICG00000011865,ACLY,ortholog_one2one,ACLY
ENSG00000131652,ENSPANG00000004309,THOC6,ortholog_one2one,ENSPPAG00000033417,THOC6,ortholog_one2one,ENSNLEG00000009548,THOC6,ortholog_one2one,ENSMICG00000001887,THOC6,ortholog_one2one,THOC6
ENSG00000131943,ENSPANG00000007899,,ortholog_one2one,ENSPPAG00000029958,C19orf12,ortholog_one2one,ENSNLEG00000033714,,ortholog_one2one,ENSMICG00000046460,C19orf12,ortholog_one2one,C19orf12
ENSG00000131944,ENSPANG00000024282,FAAP24,ortholog_one2one,ENSPPAG00000031426,FAAP24,ortholog_one2one,ENSNLEG00000007654,,ortholog_one2one,ENSMICG00000044088,FAAP24,ortholog_one2one,FAAP24
ENSG00000132016,ENSPANG00000017976,BRME1,ortholog_one2one,ENSPPAG00000041052,BRME1,ortholog_one2one,ENSNLEG00000013152,BRME1,ortholog_one2one,ENSMICG00000013478,BRME1,ortholog_one2one,BRME1
ENSG00000132017,ENSPANG00000011700,DCAF15,ortholog_one2one,ENSPPAG00000042487,DCAF15,ortholog_one2one,ENSNLEG00000013221,DCAF15,ortholog_one2one,ENSMICG00000012026,DCAF15,ortholog_one2one,DCAF15
ENSG00000132300,ENSPANG00000009006,PTCD3,ortholog_one2one,ENSPPAG00000027578,PTCD3,ortholog_one2one,ENSNLEG00000002493,PTCD3,ortholog_one2one,ENSMICG00000000761,PTCD3,ortholog_one2one,PTCD3
ENSG00000132361,ENSPANG00000024457,CLUH,ortholog_one2one,ENSPPAG00000031328,CLUH,ortholog_one2one,ENSNLEG00000035284,CLUH,ortholog_one2one,ENSMICG00000008043,CLUH,ortholog_one2one,CLUH
ENSG00000132382,ENSPANG00000024340,MYBBP1A,ortholog_one2one,ENSPPAG00000033921,MYBBP1A,ortholog_one2one,ENSNLEG00000017338,MYBBP1A,ortholog_one2one,ENSMICG00000001226,MYBBP1A,ortholog_one2one,MYBBP1A
ENSG00000132383,,,,ENSPPAG00000039680,RPA1,ortholog_one2one,ENSNLEG00000017149,RPA1,ortholog_one2one,ENSMICG00000012867,RPA1,ortholog_one2one,RPA1
ENSG00000132383,,,,ENSPPAG00000039680,RPA1,ortholog_one2one,ENSNLEG00000017149,RPA1,ortholog_one2one,ENSMICG00000012867,RPA1,ortholog_one2one,RPA1
ENSG00000132406,ENSPANG00000019220,TMEM128,ortholog_one2one,ENSPPAG00000032192,TMEM128,ortholog_one2one,ENSNLEG00000035157,TMEM128,ortholog_one2one,ENSMICG00000042056,TMEM128,ortholog_one2one,TMEM128
ENSG00000132424,ENSPANG00000022195,PNISR,ortholog_one2one,ENSPPAG00000027087,PNISR,ortholog_one2one,ENSNLEG00000013690,PNISR,ortholog_one2one,ENSMICG00000027275,PNISR,ortholog_one2one,PNISR
ENSG00000132432,ENSPANG00000015177,SEC61G,ortholog_one2one,ENSPPAG00000034807,SEC61G,ortholog_one2one,ENSNLEG00000027366,SEC61G,ortholog_one2one,ENSMICG00000043138,SEC61G,ortholog_one2one,SEC61G
ENSG00000132541,ENSPANG00000030103,RIDA,ortholog_one2one,ENSPPAG00000029672,RIDA,ortholog_one2one,ENSNLEG00000027254,RIDA,ortholog_one2one,,,,RIDA
ENSG00000132541,ENSPANG00000030103,RIDA,ortholog_one2one,ENSPPAG00000029672,RIDA,ortholog_one2one,ENSNLEG00000027254,RIDA,ortholog_one2one,,,,RIDA
ENSG00000132541,ENSPANG00000030103,RIDA,ortholog_one2one,ENSPPAG00000029672,RIDA,ortholog_one2one,ENSNLEG00000027254,RIDA,ortholog_one2one,,,,RIDA
ENSG00000132541,ENSPANG00000030103,RIDA,ortholog_one2one,ENSPPAG00000029672,RIDA,ortholog_one2one,ENSNLEG00000027254,RIDA,ortholog_one2one,,,,RIDA
ENSG00000132541,ENSPANG00000030103,RIDA,ortholog_one2one,ENSPPAG00000029672,RIDA,ortholog_one2one,ENSNLEG00000027254,RIDA,ortholog_one2one,,,,RIDA
ENSG00000132541,ENSPANG00000030103,RIDA,ortholog_one2one,ENSPPAG00000029672,RIDA,ortholog_one2one,ENSNLEG00000027254,RIDA,ortholog_one2one,,,,RIDA
ENSG00000132763,,,,ENSPPAG00000042689,MMACHC,ortholog_one2one,ENSNLEG00000014521,MMACHC,ortholog_one2one,ENSMICG00000027767,MMACHC,ortholog_one2one,MMACHC
ENSG00000132763,,,,ENSPPAG00000042689,MMACHC,ortholog_one2one,ENSNLEG00000014521,MMACHC,ortholog_one2one,ENSMICG00000027767,MMACHC,ortholog_one2one,MMACHC
ENSG00000132823,ENSPANG00000022564,OSER1,ortholog_one2one,ENSPPAG00000030420,OSER1,ortholog_one2one,ENSNLEG00000006587,OSER1,ortholog_one2one,ENSMICG00000036505,OSER1,ortholog_one2one,OSER1
ENSG00000132963,ENSPANG00000046275,POMP,ortholog_one2one,ENSPPAG00000036286,POMP,ortholog_one2one,ENSNLEG00000000572,POMP,ortholog_one2one,ENSMICG00000032068,POMP,ortholog_one2one,POMP
ENSG00000133398,ENSPANG00000016714,MED10,ortholog_one2one,ENSPPAG00000031009,MED10,ortholog_one2one,ENSNLEG00000034999,MED10,ortholog_one2one,ENSMICG00000013856,MED10,ortholog_one2one,MED10
ENSG00000133640,ENSPANG00000020393,LRRIQ1,ortholog_one2one,ENSPPAG00000029539,LRRIQ1,ortholog_one2one,ENSNLEG00000005358,LRRIQ1,ortholog_one2one,ENSMICG00000037929,LRRIQ1,ortholog_one2one,LRRIQ1
ENSG00000133641,ENSPANG00000020430,RLIG1,ortholog_one2one,ENSPPAG00000042620,RLIG1,ortholog_one2one,ENSNLEG00000005396,RLIG1,ortholog_one2one,,,,RLIG1
ENSG00000133641,ENSPANG00000020430,RLIG1,ortholog_one2one,ENSPPAG00000042620,RLIG1,ortholog_one2one,ENSNLEG00000005396,RLIG1,ortholog_one2one,,,,RLIG1
ENSG00000133773,ENSPANG00000023011,CCDC59,ortholog_one2one,ENSPPAG00000030113,CCDC59,ortholog_one2one,ENSNLEG00000033968,CCDC59,ortholog_one2one,ENSMICG00000041747,CCDC59,ortholog_one2one,CCDC59
ENSG00000133872,ENSPANG00000005235,SARAF,ortholog_one2one,ENSPPAG00000032572,SARAF,ortholog_one2one,ENSNLEG00000011880,SARAF,ortholog_one2one,,,,SARAF
ENSG00000133872,ENSPANG00000005235,SARAF,ortholog_one2one,ENSPPAG00000032572,SARAF,ortholog_one2one,ENSNLEG00000011880,SARAF,ortholog_one2one,,,,SARAF
ENSG00000133943,ENSPANG00000007519,DGLUCY,ortholog_one2one,ENSPPAG00000032951,DGLUCY,ortholog_one2one,ENSNLEG00000017075,DGLUCY,ortholog_one2one,ENSMICG00000011124,DGLUCY,ortholog_one2one,DGLUCY
ENSG00000134001,ENSPANG00000017559,EIF2S1,ortholog_one2one,ENSPPAG00000041464,EIF2S1,ortholog_one2one,ENSNLEG00000000647,EIF2S1,ortholog_one2one,ENSMICG00000041438,EIF2S1,ortholog_one2one,EIF2S1
ENSG00000134283,ENSPANG00000009967,PPHLN1,ortholog_one2one,ENSPPAG00000043968,,ortholog_one2one,ENSNLEG00000017941,,ortholog_one2one,ENSMICG00000037301,PPHLN1,ortholog_one2one,PPHLN1
ENSG00000134291,ENSPANG00000044784,TMEM106C,ortholog_one2one,ENSPPAG00000030564,TMEM106C,ortholog_one2one,ENSNLEG00000017898,TMEM106C,ortholog_one2one,ENSMICG00000001808,TMEM106C,ortholog_one2one,TMEM106C
ENSG00000134748,ENSPANG00000015483,PRPF38A,ortholog_one2one,ENSPPAG00000030905,PRPF38A,ortholog_one2one,ENSNLEG00000012592,,ortholog_one2one,ENSMICG00000014193,PRPF38A,ortholog_one2one,PRPF38A
ENSG00000134759,ENSPANG00000011823,ELP2,ortholog_one2one,ENSPPAG00000029226,ELP2,ortholog_one2one,ENSNLEG00000006165,ELP2,ortholog_one2one,ENSMICG00000029486,ELP2,ortholog_one2one,ELP2
ENSG00000134779,ENSPANG00000007202,TPGS2,ortholog_one2one,ENSPPAG00000034848,TPGS2,ortholog_one2one,ENSNLEG00000034802,,ortholog_one2one,ENSMICG00000006971,TPGS2,ortholog_one2one,TPGS2
ENSG00000134884,ENSPANG00000049597,ARGLU1,ortholog_one2one,ENSPPAG00000030646,ARGLU1,ortholog_one2one,ENSNLEG00000031035,ARGLU1,ortholog_one2one,ENSMICG00000016569,ARGLU1,ortholog_one2one,ARGLU1
ENSG00000134996,ENSPANG00000024933,OSTF1,ortholog_one2one,ENSPPAG00000039936,OSTF1,ortholog_one2one,ENSNLEG00000001854,OSTF1,ortholog_one2one,ENSMICG00000007556,OSTF1,ortholog_one2one,OSTF1
ENSG00000135040,ENSPANG00000024887,NAA35,ortholog_one2one,ENSPPAG00000033315,NAA35,ortholog_one2one,ENSNLEG00000003793,NAA35,ortholog_one2one,ENSMICG00000032353,NAA35,ortholog_one2one,NAA35
ENSG00000135045,ENSPANG00000030522,C9orf40,ortholog_one2one,ENSPPAG00000035253,,ortholog_one2one,ENSNLEG00000001769,,ortholog_one2one,ENSMICG00000028036,C9orf40,ortholog_one2one,C9orf40
ENSG00000135108,ENSPANG00000015722,FBXO21,ortholog_one2one,ENSPPAG00000010881,FBXO21,ortholog_one2one,ENSNLEG00000000288,FBXO21,ortholog_one2one,ENSMICG00000011004,FBXO21,ortholog_one2one,FBXO21
ENSG00000135336,ENSPANG00000001079,ORC3,ortholog_one2one,ENSPPAG00000036980,ORC3,ortholog_one2one,ENSNLEG00000012990,,ortholog_one2one,ENSMICG00000003110,ORC3,ortholog_one2one,ORC3
ENSG00000135451,,,,ENSPPAG00000030045,TROAP,ortholog_one2one,ENSNLEG00000017830,TROAP,ortholog_one2one,ENSMICG00000016409,TROAP,ortholog_one2one,TROAP
ENSG00000135451,,,,ENSPPAG00000030045,TROAP,ortholog_one2one,ENSNLEG00000017830,TROAP,ortholog_one2one,ENSMICG00000016409,TROAP,ortholog_one2one,TROAP
ENSG00000135473,ENSPANG00000018906,PAN2,ortholog_one2one,ENSPPAG00000001208,PAN2,ortholog_one2one,ENSNLEG00000017499,PAN2,ortholog_one2one,ENSMICG00000017661,PAN2,ortholog_one2one,PAN2
ENSG00000135587,ENSPANG00000024480,SMPD2,ortholog_one2one,ENSPPAG00000031363,SMPD2,ortholog_one2one,ENSNLEG00000012570,SMPD2,ortholog_one2one,ENSMICG00000014442,SMPD2,ortholog_one2one,SMPD2
ENSG00000135698,ENSPANG00000019619,MPHOSPH6,ortholog_one2one,ENSPPAG00000040858,MPHOSPH6,ortholog_one2one,ENSNLEG00000010725,MPHOSPH6,ortholog_one2one,ENSMICG00000031381,MPHOSPH6,ortholog_one2one,MPHOSPH6
ENSG00000135709,ENSPANG00000025133,KIAA0513,ortholog_one2one,ENSPPAG00000035287,KIAA0513,ortholog_one2one,ENSNLEG00000011364,KIAA0513,ortholog_one2one,ENSMICG00000011210,KIAA0513,ortholog_one2one,KIAA0513
ENSG00000135722,ENSPANG00000013427,FBXL8,ortholog_one2one,ENSPPAG00000033828,FBXL8,ortholog_one2one,ENSNLEG00000004335,FBXL8,ortholog_one2one,ENSMICG00000042011,FBXL8,ortholog_one2one,FBXL8
ENSG00000136051,ENSPANG00000006617,WASHC4,ortholog_one2one,ENSPPAG00000042140,WASHC4,ortholog_one2one,ENSNLEG00000006603,WASHC4,ortholog_one2one,ENSMICG00000014415,WASHC4,ortholog_one2one,WASHC4
ENSG00000136122,ENSPANG00000023338,BORA,ortholog_one2one,ENSPPAG00000034869,BORA,ortholog_one2one,ENSNLEG00000016005,BORA,ortholog_one2one,ENSMICG00000008756,BORA,ortholog_one2one,BORA
ENSG00000136478,ENSPANG00000020736,TEX2,ortholog_one2one,ENSPPAG00000043284,TEX2,ortholog_one2one,ENSNLEG00000015058,TEX2,ortholog_one2one,ENSMICG00000005725,TEX2,ortholog_one2one,TEX2
ENSG00000136521,ENSPANG00000008899,NDUFB5,ortholog_one2one,ENSPPAG00000032519,NDUFB5,ortholog_one2one,ENSNLEG00000034646,NDUFB5,ortholog_one2one,,,,NDUFB5
ENSG00000136521,ENSPANG00000008899,NDUFB5,ortholog_one2one,ENSPPAG00000032519,NDUFB5,ortholog_one2one,ENSNLEG00000034646,NDUFB5,ortholog_one2one,,,,NDUFB5
ENSG00000136522,,,,ENSPPAG00000028033,MRPL47,ortholog_one2one,ENSNLEG00000005831,MRPL47,ortholog_one2one,ENSMICG00000049377,MRPL47,ortholog_one2one,MRPL47
ENSG00000136522,,,,ENSPPAG00000028033,MRPL47,ortholog_one2one,ENSNLEG00000005831,MRPL47,ortholog_one2one,ENSMICG00000049377,MRPL47,ortholog_one2one,MRPL47
ENSG00000136710,,,,ENSPPAG00000037735,,ortholog_one2one,ENSNLEG00000010569,,ortholog_one2one,ENSMICG00000029104,CCDC115,ortholog_one2one,CCDC115
ENSG00000136875,ENSPANG00000025776,PRPF4,ortholog_one2one,ENSPPAG00000041797,PRPF4,ortholog_one2one,ENSNLEG00000016647,PRPF4,ortholog_one2one,ENSMICG00000015022,PRPF4,ortholog_one2one,PRPF4
ENSG00000136897,ENSPANG00000045694,MRPL50,ortholog_one2one,ENSPPAG00000027646,MRPL50,ortholog_one2one,ENSNLEG00000017112,MRPL50,ortholog_one2one,,,,MRPL50
ENSG00000136897,ENSPANG00000045694,MRPL50,ortholog_one2one,ENSPPAG00000027646,MRPL50,ortholog_one2one,ENSNLEG00000017112,MRPL50,ortholog_one2one,,,,MRPL50
ENSG00000136897,ENSPANG00000045694,MRPL50,ortholog_one2one,ENSPPAG00000027646,MRPL50,ortholog_one2one,ENSNLEG00000017112,MRPL50,ortholog_one2one,,,,MRPL50
ENSG00000136925,ENSPANG00000025592,TSTD2,ortholog_one2one,ENSPPAG00000028289,TSTD2,ortholog_one2one,ENSNLEG00000016904,TSTD2,ortholog_one2one,ENSMICG00000012668,TSTD2,ortholog_one2one,TSTD2
ENSG00000136937,ENSPANG00000025591,NCBP1,ortholog_one2one,ENSPPAG00000026462,NCBP1,ortholog_one2one,ENSNLEG00000016909,NCBP1,ortholog_one2one,ENSMICG00000012682,NCBP1,ortholog_one2one,NCBP1
ENSG00000137055,ENSPANG00000025264,PLAA,ortholog_one2one,ENSPPAG00000040082,PLAA,ortholog_one2one,ENSNLEG00000016346,PLAA,ortholog_one2one,ENSMICG00000007609,PLAA,ortholog_one2one,PLAA
ENSG00000137154,,,,ENSPPAG00000028081,,ortholog_one2one,ENSNLEG00000017532,RPS6,ortholog_one2one,,,,RPS6
ENSG00000137154,,,,ENSPPAG00000028081,,ortholog_one2one,ENSNLEG00000017532,RPS6,ortholog_one2one,,,,RPS6
ENSG00000137154,,,,ENSPPAG00000028081,,ortholog_one2one,ENSNLEG00000017532,RPS6,ortholog_one2one,,,,RPS6
ENSG00000137154,,,,ENSPPAG00000028081,,ortholog_one2one,ENSNLEG00000017532,RPS6,ortholog_one2one,,,,RPS6
ENSG00000137221,ENSPANG00000045338,TJAP1,ortholog_one2one,ENSPPAG00000029733,TJAP1,ortholog_one2one,,,,ENSMICG00000005000,TJAP1,ortholog_one2one,TJAP1
ENSG00000137309,,,,,,,ENSNLEG00000018654,,ortholog_one2one,ENSMICG00000036252,HMGA1,ortholog_one2one,HMGA1
ENSG00000137309,,,,,,,ENSNLEG00000018654,,ortholog_one2one,ENSMICG00000036252,HMGA1,ortholog_one2one,HMGA1
ENSG00000137309,,,,,,,ENSNLEG00000018654,,ortholog_one2one,ENSMICG00000036252,HMGA1,ortholog_one2one,HMGA1
ENSG00000137309,,,,,,,ENSNLEG00000018654,,ortholog_one2one,ENSMICG00000036252,HMGA1,ortholog_one2one,HMGA1
ENSG00000137309,,,,,,,ENSNLEG00000018654,,ortholog_one2one,ENSMICG00000036252,HMGA1,ortholog_one2one,HMGA1
ENSG00000137309,,,,,,,ENSNLEG00000018654,,ortholog_one2one,ENSMICG00000036252,HMGA1,ortholog_one2one,HMGA1
ENSG00000137310,ENSPANG00000024035,TCF19,ortholog_one2one,ENSPPAG00000029863,TCF19,ortholog_one2one,ENSNLEG00000005795,TCF19,ortholog_one2one,ENSMICG00000037849,TCF19,ortholog_one2one,TCF19
ENSG00000137331,ENSPANG00000015956,IER3,ortholog_one2one,,,,ENSNLEG00000005480,IER3,ortholog_one2one,ENSMICG00000026480,IER3,ortholog_one2one,IER3
ENSG00000137364,ENSPANG00000036187,TPMT,ortholog_one2one,ENSPPAG00000029537,TPMT,ortholog_one2one,ENSNLEG00000035563,TPMT,ortholog_one2one,ENSMICG00000015432,TPMT,ortholog_one2one,TPMT
ENSG00000137414,ENSPANG00000016968,FAM8A1,ortholog_one2one,ENSPPAG00000027468,FAM8A1,ortholog_one2one,ENSNLEG00000001130,FAM8A1,ortholog_one2one,ENSMICG00000045527,FAM8A1,ortholog_one2one,FAM8A1
ENSG00000137563,ENSPANG00000000687,GGH,ortholog_one2one,ENSPPAG00000036800,GGH,ortholog_one2one,ENSNLEG00000003849,GGH,ortholog_one2one,,,,GGH
ENSG00000137563,ENSPANG00000000687,GGH,ortholog_one2one,ENSPPAG00000036800,GGH,ortholog_one2one,ENSNLEG00000003849,GGH,ortholog_one2one,,,,GGH
ENSG00000137656,ENSPANG00000006431,BUD13,ortholog_one2one,ENSPPAG00000040801,BUD13,ortholog_one2one,ENSNLEG00000007329,BUD13,ortholog_one2one,ENSMICG00000002320,BUD13,ortholog_one2one,BUD13
ENSG00000137806,ENSPANG00000018920,NDUFAF1,ortholog_one2one,ENSPPAG00000033510,NDUFAF1,ortholog_one2one,ENSNLEG00000003587,NDUFAF1,ortholog_one2one,ENSMICG00000016845,NDUFAF1,ortholog_one2one,NDUFAF1
ENSG00000137814,ENSPANG00000018623,HAUS2,ortholog_one2one,ENSPPAG00000038683,HAUS2,ortholog_one2one,ENSNLEG00000004492,HAUS2,ortholog_one2one,,,,HAUS2
ENSG00000137814,ENSPANG00000018623,HAUS2,ortholog_one2one,ENSPPAG00000038683,HAUS2,ortholog_one2one,ENSNLEG00000004492,HAUS2,ortholog_one2one,,,,HAUS2
ENSG00000137815,ENSPANG00000018851,RTF1,ortholog_one2one,ENSPPAG00000030255,RTF1,ortholog_one2one,ENSNLEG00000003597,RTF1,ortholog_one2one,ENSMICG00000016852,RTF1,ortholog_one2one,RTF1
ENSG00000138073,ENSPANG00000009016,PREB,ortholog_one2one,ENSPPAG00000028893,PREB,ortholog_one2one,ENSNLEG00000002910,PREB,ortholog_one2one,ENSMICG00000017058,PREB,ortholog_one2one,PREB
ENSG00000138085,ENSPANG00000024217,ATRAID,ortholog_one2one,ENSPPAG00000036490,,ortholog_one2one,ENSNLEG00000003022,ATRAID,ortholog_one2one,ENSMICG00000017079,ATRAID,ortholog_one2one,ATRAID
ENSG00000138092,ENSPANG00000018043,CENPO,ortholog_one2one,,,,ENSNLEG00000000994,CENPO,ortholog_one2one,ENSMICG00000001580,CENPO,ortholog_one2one,CENPO
ENSG00000138092,ENSPANG00000018043,CENPO,ortholog_one2one,,,,ENSNLEG00000000994,CENPO,ortholog_one2one,ENSMICG00000001580,CENPO,ortholog_one2one,CENPO
ENSG00000138376,ENSPANG00000019723,BARD1,ortholog_one2one,ENSPPAG00000043112,BARD1,ortholog_one2one,ENSNLEG00000007205,BARD1,ortholog_one2one,ENSMICG00000014488,BARD1,ortholog_one2one,BARD1
ENSG00000138433,ENSPANG00000033102,CIR1,ortholog_one2one,ENSPPAG00000041485,CIR1,ortholog_one2one,ENSNLEG00000002490,,ortholog_one2one,ENSMICG00000026886,CIR1,ortholog_one2one,CIR1
ENSG00000138614,ENSPANG00000016699,INTS14,ortholog_one2one,ENSPPAG00000030391,INTS14,ortholog_one2one,ENSNLEG00000012745,INTS14,ortholog_one2one,ENSMICG00000003990,INTS14,ortholog_one2one,INTS14
ENSG00000138660,ENSPANG00000034888,AP1AR,ortholog_one2one,ENSPPAG00000029027,AP1AR,ortholog_one2one,ENSNLEG00000027136,AP1AR,ortholog_one2one,ENSMICG00000041446,AP1AR,ortholog_one2one,AP1AR
ENSG00000138686,ENSPANG00000005724,BBS7,ortholog_one2one,ENSPPAG00000029739,BBS7,ortholog_one2one,ENSNLEG00000009344,BBS7,ortholog_one2one,ENSMICG00000007015,BBS7,ortholog_one2one,BBS7
ENSG00000138698,ENSPANG00000009975,RAP1GDS1,ortholog_one2one,ENSPPAG00000029979,RAP1GDS1,ortholog_one2one,ENSNLEG00000014011,RAP1GDS1,ortholog_one2one,ENSMICG00000011571,RAP1GDS1,ortholog_one2one,RAP1GDS1
ENSG00000138750,ENSPANG00000023418,NUP54,ortholog_one2one,ENSPPAG00000040336,NUP54,ortholog_one2one,ENSNLEG00000008073,NUP54,ortholog_one2one,ENSMICG00000000932,NUP54,ortholog_one2one,NUP54
ENSG00000138823,ENSPANG00000002882,MTTP,ortholog_one2one,ENSPPAG00000038475,MTTP,ortholog_one2one,ENSNLEG00000013737,MTTP,ortholog_one2one,ENSMICG00000003510,MTTP,ortholog_one2one,MTTP
ENSG00000138867,ENSPANG00000022703,GUCD1,ortholog_one2one,ENSPPAG00000030216,,ortholog_one2one,ENSNLEG00000015608,,ortholog_one2one,ENSMICG00000030246,GUCD1,ortholog_one2one,GUCD1
ENSG00000139372,ENSPANG00000016817,TDG,ortholog_one2one,ENSPPAG00000032037,TDG,ortholog_one2one,ENSNLEG00000006532,TDG,ortholog_one2one,ENSMICG00000002033,TDG,ortholog_one2one,TDG
ENSG00000139496,ENSPANG00000015485,NUP58,ortholog_one2one,ENSPPAG00000032663,NUP58,ortholog_one2one,ENSNLEG00000013934,NUP58,ortholog_one2one,ENSMICG00000000409,NUP58,ortholog_one2one,NUP58
ENSG00000139574,ENSPANG00000013483,NPFF,ortholog_one2one,ENSPPAG00000002483,NPFF,ortholog_one2one,ENSNLEG00000017689,NPFF,ortholog_one2one,ENSMICG00000047279,NPFF,ortholog_one2one,NPFF
ENSG00000139618,ENSPANG00000013323,BRCA2,ortholog_one2one,ENSPPAG00000002166,BRCA2,ortholog_one2one,ENSNLEG00000001048,BRCA2,ortholog_one2one,ENSMICG00000041755,BRCA2,ortholog_one2one,BRCA2
ENSG00000139637,ENSPANG00000012627,MYG1,ortholog_one2one,ENSPPAG00000041478,MYG1,ortholog_one2one,ENSNLEG00000017704,MYG1,ortholog_one2one,ENSMICG00000014281,MYG1,ortholog_one2one,MYG1
ENSG00000140259,ENSPANG00000018103,MFAP1,ortholog_one2one,ENSPPAG00000035333,MFAP1,ortholog_one2one,ENSNLEG00000028568,MFAP1,ortholog_one2one,ENSMICG00000010193,MFAP1,ortholog_one2one,MFAP1
ENSG00000140319,ENSPANG00000019490,SRP14,ortholog_one2one,ENSPPAG00000042834,SRP14,ortholog_one2one,ENSNLEG00000032829,SRP14,ortholog_one2one,ENSMICG00000007637,SRP14,ortholog_one2one,SRP14
ENSG00000140471,ENSPANG00000020510,LINS1,ortholog_one2one,ENSPPAG00000043486,LINS1,ortholog_one2one,ENSNLEG00000001012,LINS1,ortholog_one2one,ENSMICG00000014778,LINS1,ortholog_one2one,LINS1
ENSG00000140688,ENSPANG00000000563,RUSF1,ortholog_one2one,ENSPPAG00000036457,RUSF1,ortholog_one2one,ENSNLEG00000016403,RUSF1,ortholog_one2one,ENSMICG00000006066,RUSF1,ortholog_one2one,RUSF1
ENSG00000140854,ENSPANG00000005759,KATNB1,ortholog_one2one,ENSPPAG00000037310,KATNB1,ortholog_one2one,ENSNLEG00000003185,KATNB1,ortholog_one2one,ENSMICG00000047373,,ortholog_one2one,KATNB1
ENSG00000140876,ENSPANG00000018935,NUDT7,ortholog_one2one,ENSPPAG00000039743,NUDT7,ortholog_one2one,ENSNLEG00000013280,NUDT7,ortholog_one2one,ENSMICG00000031936,NUDT7,ortholog_one2one,NUDT7
ENSG00000140990,ENSPANG00000008274,NDUFB10,ortholog_one2one,ENSPPAG00000040038,NDUFB10,ortholog_one2one,ENSNLEG00000008867,NDUFB10,ortholog_one2one,ENSMICG00000027466,NDUFB10,ortholog_one2one,NDUFB10
ENSG00000141013,ENSPANG00000047690,,ortholog_one2one,ENSPPAG00000002914,GAS8,ortholog_one2one,ENSNLEG00000030027,GAS8,ortholog_one2one,ENSMICG00000013982,GAS8,ortholog_one2one,GAS8
ENSG00000141101,ENSPANG00000015858,NOB1,ortholog_one2one,ENSPPAG00000040257,NOB1,ortholog_one2one,ENSNLEG00000005572,NOB1,ortholog_one2one,ENSMICG00000012123,NOB1,ortholog_one2one,NOB1
ENSG00000141933,,,,,,,,,,ENSMICG00000028374,TPGS1,ortholog_one2one,TPGS1
ENSG00000142039,ENSPANG00000007096,CCDC97,ortholog_one2one,ENSPPAG00000030644,CCDC97,ortholog_one2one,ENSNLEG00000013743,CCDC97,ortholog_one2one,ENSMICG00000046139,CCDC97,ortholog_one2one,CCDC97
ENSG00000142444,ENSPANG00000005370,TIMM29,ortholog_one2one,,,,ENSNLEG00000012388,TIMM29,ortholog_one2one,ENSMICG00000043935,TIMM29,ortholog_one2one,TIMM29
ENSG00000142538,ENSPANG00000017970,PTH2,ortholog_one2one,ENSPPAG00000042298,,ortholog_one2one,ENSNLEG00000005124,PTH2,ortholog_one2one,ENSMICG00000029136,PTH2,ortholog_one2one,PTH2
ENSG00000142937,ENSPANG00000032643,RPS8,ortholog_one2one,ENSPPAG00000037375,RPS8,ortholog_one2one,ENSNLEG00000014147,RPS8,ortholog_one2one,ENSMICG00000008024,RPS8,ortholog_one2one,RPS8
ENSG00000143194,ENSPANG00000000174,MAEL,ortholog_one2one,ENSPPAG00000042153,MAEL,ortholog_one2one,ENSNLEG00000014771,MAEL,ortholog_one2one,ENSMICG00000034747,MAEL,ortholog_one2one,MAEL
ENSG00000143256,ENSPANG00000014788,PFDN2,ortholog_one2one,ENSPPAG00000033676,PFDN2,ortholog_one2one,ENSNLEG00000013995,PFDN2,ortholog_one2one,ENSMICG00000007235,PFDN2,ortholog_one2one,PFDN2
ENSG00000143314,ENSPANG00000018542,MRPL24,ortholog_one2one,ENSPPAG00000034534,MRPL24,ortholog_one2one,ENSNLEG00000012751,,ortholog_one2one,ENSMICG00000008944,MRPL24,ortholog_one2one,MRPL24
ENSG00000143436,ENSPANG00000008737,MRPL9,ortholog_one2one,ENSPPAG00000016172,MRPL9,ortholog_one2one,ENSNLEG00000010275,MRPL9,ortholog_one2one,ENSMICG00000010669,MRPL9,ortholog_one2one,MRPL9
ENSG00000143498,ENSPANG00000009886,TAF1A,ortholog_one2one,ENSPPAG00000038647,TAF1A,ortholog_one2one,ENSNLEG00000013687,TAF1A,ortholog_one2one,ENSMICG00000032953,TAF1A,ortholog_one2one,TAF1A
ENSG00000143543,ENSPANG00000008316,JTB,ortholog_one2one,ENSPPAG00000028370,JTB,ortholog_one2one,ENSNLEG00000030030,JTB,ortholog_one2one,ENSMICG00000010337,JTB,ortholog_one2one,JTB
ENSG00000143553,ENSPANG00000034620,SNAPIN,ortholog_one2one,ENSPPAG00000036781,SNAPIN,ortholog_one2one,ENSNLEG00000036072,SNAPIN,ortholog_one2one,ENSMICG00000042295,SNAPIN,ortholog_one2one,SNAPIN
ENSG00000143633,ENSPANG00000010691,C1orf131,ortholog_one2one,ENSPPAG00000043150,C1orf131,ortholog_one2one,ENSNLEG00000001871,C1orf131,ortholog_one2one,,,,C1orf131
