Gene stable ID,Ryukyu mouse gene stable ID,Ryukyu mouse gene name,Ryukyu mouse homology type,Algerian mouse gene stable ID,Algerian mouse gene name,Algerian mouse homology type,Shrew mouse gene stable ID,Shrew mouse gene name,Shrew mouse homology type,Gene name
ENSMUSG00000026333,MGP_CAROLIEiJ_G0014477,Gin1,ortholog_one2one,MGP_SPRETEiJ_G0015281,Gin1,ortholog_one2one,MGP_PahariEiJ_G0027713,Gin1,ortholog_one2one,Gin1
ENSMUSG00000026491,MGP_CAROLIEiJ_G0014971,Ahctf1,ortholog_one2one,MGP_SPRETEiJ_G0015770,Ahctf1,ortholog_one2one,MGP_PahariEiJ_G0028202,,ortholog_one2one,Ahctf1
ENSMUSG00000026645,MGP_CAROLIEiJ_G0023135,Olah,ortholog_one2one,MGP_SPRETEiJ_G0024053,Olah,ortholog_one2one,MGP_PahariEiJ_G0019195,Olah,ortholog_one2one,Olah
ENSMUSG00000026649,MGP_CAROLIEiJ_G0014851,Cfap126,ortholog_one2one,MGP_SPRETEiJ_G0015656,Cfap126,ortholog_one2one,MGP_PahariEiJ_G0028089,Cfap126,ortholog_one2one,Cfap126
ENSMUSG00000026730,MGP_CAROLIEiJ_G0023182,Pter,ortholog_one2one,MGP_SPRETEiJ_G0024099,Pter,ortholog_one2one,MGP_PahariEiJ_G0024640,Pter,ortholog_one2one,Pter
ENSMUSG00000026761,MGP_CAROLIEiJ_G0023543,Orc4,ortholog_one2one,MGP_SPRETEiJ_G0024463,Orc4,ortholog_one2one,MGP_PahariEiJ_G0024994,Orc4,ortholog_one2one,Orc4
ENSMUSG00000026766,MGP_CAROLIEiJ_G0023549,Mmadhc,ortholog_one2one,MGP_SPRETEiJ_G0024470,Mmadhc,ortholog_one2one,MGP_PahariEiJ_G0025000,Mmadhc,ortholog_one2one,Mmadhc
ENSMUSG00000026792,MGP_CAROLIEiJ_G0023454,Lrsam1,ortholog_one2one,MGP_SPRETEiJ_G0024371,Lrsam1,ortholog_one2one,MGP_PahariEiJ_G0024911,Lrsam1,ortholog_one2one,Lrsam1
ENSMUSG00000026809,MGP_CAROLIEiJ_G0023357,Spaca9,ortholog_one2one,MGP_SPRETEiJ_G0024274,Spaca9,ortholog_one2one,MGP_PahariEiJ_G0024814,Spaca9,ortholog_one2one,Spaca9
ENSMUSG00000026810,MGP_CAROLIEiJ_G0023437,Dpm2,ortholog_one2one,MGP_SPRETEiJ_G0024354,,ortholog_one2one,MGP_PahariEiJ_G0024894,Dpm2,ortholog_one2one,Dpm2
ENSMUSG00000026812,MGP_CAROLIEiJ_G0023356,Tsc1,ortholog_one2one,MGP_SPRETEiJ_G0024273,Tsc1,ortholog_one2one,MGP_PahariEiJ_G0024813,Tsc1,ortholog_one2one,Tsc1
ENSMUSG00000026827,MGP_CAROLIEiJ_G0023567,Gpd2,ortholog_one2one,MGP_SPRETEiJ_G0024488,Gpd2,ortholog_one2one,MGP_PahariEiJ_G0025018,Gpd2,ortholog_one2one,Gpd2
ENSMUSG00000026851,MGP_CAROLIEiJ_G0023406,BC005624,ortholog_one2one,MGP_SPRETEiJ_G0024323,BC005624,ortholog_one2one,MGP_PahariEiJ_G0024863,BC005624,ortholog_one2one,BC005624
ENSMUSG00000026887,MGP_CAROLIEiJ_G0023489,Mrrf,ortholog_one2one,MGP_SPRETEiJ_G0024406,Mrrf,ortholog_one2one,MGP_PahariEiJ_G0024946,Mrrf,ortholog_one2one,Mrrf
ENSMUSG00000026889,MGP_CAROLIEiJ_G0023488,Rbm18,ortholog_one2one,MGP_SPRETEiJ_G0024405,Rbm18,ortholog_one2one,MGP_PahariEiJ_G0024945,Rbm18,ortholog_one2one,Rbm18
ENSMUSG00000026894,MGP_CAROLIEiJ_G0023486,Morn5,ortholog_one2one,MGP_SPRETEiJ_G0024403,Morn5,ortholog_one2one,MGP_PahariEiJ_G0024943,Morn5,ortholog_one2one,Morn5
ENSMUSG00000026895,MGP_CAROLIEiJ_G0023485,Ndufa8,ortholog_one2one,MGP_SPRETEiJ_G0024402,Ndufa8,ortholog_one2one,MGP_PahariEiJ_G0024942,Ndufa8,ortholog_one2one,Ndufa8
ENSMUSG00000026927,MGP_CAROLIEiJ_G0023314,Entr1,ortholog_one2one,MGP_SPRETEiJ_G0024231,Entr1,ortholog_one2one,MGP_PahariEiJ_G0024771,Entr1,ortholog_one2one,Entr1
ENSMUSG00000026960,MGP_CAROLIEiJ_G0023562,Arl6ip6,ortholog_one2one,MGP_SPRETEiJ_G0024483,Arl6ip6,ortholog_one2one,MGP_PahariEiJ_G0025013,Arl6ip6,ortholog_one2one,Arl6ip6
ENSMUSG00000026966,MGP_CAROLIEiJ_G0023262,Ssna1,ortholog_one2one,MGP_SPRETEiJ_G0024179,Ssna1,ortholog_one2one,MGP_PahariEiJ_G0024720,Ssna1,ortholog_one2one,Ssna1
ENSMUSG00000026969,MGP_CAROLIEiJ_G0023253,Cimip2a,ortholog_one2one,MGP_SPRETEiJ_G0024170,Cimip2a,ortholog_one2one,MGP_PahariEiJ_G0024711,Cimip2a,ortholog_one2one,Cimip2a
ENSMUSG00000027080,MGP_CAROLIEiJ_G0023724,Med19,ortholog_one2one,MGP_SPRETEiJ_G0024644,Med19,ortholog_one2one,MGP_PahariEiJ_G0025175,Med19,ortholog_one2one,Med19
ENSMUSG00000027131,MGP_CAROLIEiJ_G0024090,Emc4,ortholog_one2one,MGP_SPRETEiJ_G0025006,Emc4,ortholog_one2one,MGP_PahariEiJ_G0025533,Emc4,ortholog_one2one,Emc4
ENSMUSG00000027209,MGP_CAROLIEiJ_G0024234,Fam227b,ortholog_one2one,MGP_SPRETEiJ_G0025154,Fam227b,ortholog_one2one,MGP_PahariEiJ_G0025680,Fam227b,ortholog_one2one,Fam227b
ENSMUSG00000027222,MGP_CAROLIEiJ_G0023977,Pex16,ortholog_one2one,MGP_SPRETEiJ_G0024887,Pex16,ortholog_one2one,MGP_PahariEiJ_G0025414,Pex16,ortholog_one2one,Pex16
ENSMUSG00000027242,MGP_CAROLIEiJ_G0024197,Wdr76,ortholog_one2one,MGP_SPRETEiJ_G0025114,,ortholog_one2one,MGP_PahariEiJ_G0025641,Wdr76,ortholog_one2one,Wdr76
ENSMUSG00000027243,MGP_CAROLIEiJ_G0023968,Harbi1,ortholog_one2one,MGP_SPRETEiJ_G0024878,Harbi1,ortholog_one2one,MGP_PahariEiJ_G0025405,Harbi1,ortholog_one2one,Harbi1
ENSMUSG00000027244,MGP_CAROLIEiJ_G0023967,Atg13,ortholog_one2one,MGP_SPRETEiJ_G0024877,Atg13,ortholog_one2one,MGP_PahariEiJ_G0025404,Atg13,ortholog_one2one,Atg13
ENSMUSG00000027285,MGP_CAROLIEiJ_G0024172,Haus2,ortholog_one2one,MGP_SPRETEiJ_G0025088,Haus2,ortholog_one2one,MGP_PahariEiJ_G0025614,Haus2,ortholog_one2one,Haus2
ENSMUSG00000027286,MGP_CAROLIEiJ_G0024171,Lrrc57,ortholog_one2one,MGP_SPRETEiJ_G0025087,Lrrc57,ortholog_one2one,MGP_PahariEiJ_G0025613,Lrrc57,ortholog_one2one,Lrrc57
ENSMUSG00000027306,MGP_CAROLIEiJ_G0024148,Nusap1,ortholog_one2one,,,,MGP_PahariEiJ_G0025590,Nusap1,ortholog_one2one,Nusap1
ENSMUSG00000027327,MGP_CAROLIEiJ_G0024321,Adissp,ortholog_one2one,MGP_SPRETEiJ_G0025241,Adissp,ortholog_one2one,MGP_PahariEiJ_G0025766,Adissp,ortholog_one2one,Adissp
ENSMUSG00000027342,MGP_CAROLIEiJ_G0024338,Pcna,ortholog_one2one,MGP_SPRETEiJ_G0025258,Pcna,ortholog_one2one,MGP_PahariEiJ_G0025783,Pcna,ortholog_one2one,Pcna
ENSMUSG00000027384,MGP_CAROLIEiJ_G0024366,Ndufaf5,ortholog_one2one,MGP_SPRETEiJ_G0025286,Ndufaf5,ortholog_one2one,MGP_PahariEiJ_G0025812,Ndufaf5,ortholog_one2one,Ndufaf5
ENSMUSG00000027394,MGP_CAROLIEiJ_G0024280,Ttl,ortholog_one2one,MGP_SPRETEiJ_G0025200,Ttl,ortholog_one2one,MGP_PahariEiJ_G0025725,Ttl,ortholog_one2one,Ttl
ENSMUSG00000027411,MGP_CAROLIEiJ_G0024303,Vps16,ortholog_one2one,MGP_SPRETEiJ_G0025223,Vps16,ortholog_one2one,MGP_PahariEiJ_G0025748,Vps16,ortholog_one2one,Vps16
ENSMUSG00000027427,MGP_CAROLIEiJ_G0024385,Polr3f,ortholog_one2one,MGP_SPRETEiJ_G0025304,Polr3f,ortholog_one2one,MGP_PahariEiJ_G0025829,Polr3f,ortholog_one2one,Polr3f
ENSMUSG00000027428,MGP_CAROLIEiJ_G0024386,Rbbp9,ortholog_one2one,MGP_SPRETEiJ_G0025305,Rbbp9,ortholog_one2one,MGP_PahariEiJ_G0025830,Rbbp9,ortholog_one2one,Rbbp9
ENSMUSG00000027502,MGP_CAROLIEiJ_G0024738,Rtf2,ortholog_one2one,MGP_SPRETEiJ_G0025658,Rtf2,ortholog_one2one,MGP_PahariEiJ_G0026179,Rtf2,ortholog_one2one,Rtf2
ENSMUSG00000027520,MGP_CAROLIEiJ_G0014200,Zdbf2,ortholog_one2one,MGP_SPRETEiJ_G0015007,Zdbf2,ortholog_one2one,MGP_PahariEiJ_G0027438,Zdbf2,ortholog_one2one,Zdbf2
ENSMUSG00000027613,MGP_CAROLIEiJ_G0024539,Eif6,ortholog_one2one,MGP_SPRETEiJ_G0025461,Eif6,ortholog_one2one,MGP_PahariEiJ_G0025984,Eif6,ortholog_one2one,Eif6
ENSMUSG00000027642,MGP_CAROLIEiJ_G0024573,Rpn2,ortholog_one2one,MGP_SPRETEiJ_G0025495,Rpn2,ortholog_one2one,MGP_PahariEiJ_G0026017,,ortholog_one2one,Rpn2
ENSMUSG00000027650,MGP_CAROLIEiJ_G0024581,Tti1,ortholog_one2one,MGP_SPRETEiJ_G0025503,Tti1,ortholog_one2one,MGP_PahariEiJ_G0026025,Tti1,ortholog_one2one,Tti1
ENSMUSG00000027673,MGP_CAROLIEiJ_G0024922,Ndufb5,ortholog_one2one,MGP_SPRETEiJ_G0025856,Ndufb5,ortholog_one2one,MGP_PahariEiJ_G0026367,Ndufb5,ortholog_one2one,Ndufb5
ENSMUSG00000027706,MGP_CAROLIEiJ_G0024906,Sec62,ortholog_one2one,MGP_SPRETEiJ_G0025840,Sec62,ortholog_one2one,MGP_PahariEiJ_G0026351,Sec62,ortholog_one2one,Sec62
ENSMUSG00000027713,MGP_CAROLIEiJ_G0024938,,ortholog_one2one,MGP_SPRETEiJ_G0025872,,ortholog_one2one,MGP_PahariEiJ_G0026378,,ortholog_one2one,1810062G17Rik
ENSMUSG00000027751,MGP_CAROLIEiJ_G0024990,Supt20,ortholog_one2one,MGP_SPRETEiJ_G0025925,Supt20,ortholog_one2one,MGP_PahariEiJ_G0026431,Supt20,ortholog_one2one,Supt20
ENSMUSG00000027809,MGP_CAROLIEiJ_G0025086,Etfdh,ortholog_one2one,MGP_SPRETEiJ_G0026028,Etfdh,ortholog_one2one,MGP_PahariEiJ_G0026529,Etfdh,ortholog_one2one,Etfdh
ENSMUSG00000027810,MGP_CAROLIEiJ_G0025009,Eif2a,ortholog_one2one,MGP_SPRETEiJ_G0025949,Eif2a,ortholog_one2one,MGP_PahariEiJ_G0026453,Eif2a,ortholog_one2one,Eif2a
ENSMUSG00000027828,MGP_CAROLIEiJ_G0025043,Ssr3,ortholog_one2one,MGP_SPRETEiJ_G0025985,Ssr3,ortholog_one2one,MGP_PahariEiJ_G0026486,Ssr3,ortholog_one2one,Ssr3
ENSMUSG00000027835,MGP_CAROLIEiJ_G0025078,Pdcd10,ortholog_one2one,MGP_SPRETEiJ_G0026020,Pdcd10,ortholog_one2one,MGP_PahariEiJ_G0026521,Pdcd10,ortholog_one2one,Pdcd10
ENSMUSG00000027881,MGP_CAROLIEiJ_G0025542,Prpf38b,ortholog_one2one,MGP_SPRETEiJ_G0026492,Prpf38b,ortholog_one2one,MGP_PahariEiJ_G0026988,Prpf38b,ortholog_one2one,Prpf38b
ENSMUSG00000027884,MGP_CAROLIEiJ_G0025537,Clcc1,ortholog_one2one,,,,MGP_PahariEiJ_G0026983,Clcc1,ortholog_one2one,Clcc1
ENSMUSG00000027944,MGP_CAROLIEiJ_G0025221,Hax1,ortholog_one2one,MGP_SPRETEiJ_G0026164,Hax1,ortholog_one2one,MGP_PahariEiJ_G0026665,,ortholog_one2one,Hax1
ENSMUSG00000028011,MGP_CAROLIEiJ_G0025095,Tdo2,ortholog_one2one,MGP_SPRETEiJ_G0026037,Tdo2,ortholog_one2one,MGP_PahariEiJ_G0026538,Tdo2,ortholog_one2one,Tdo2
ENSMUSG00000028029,MGP_CAROLIEiJ_G0025644,Aimp1,ortholog_one2one,MGP_SPRETEiJ_G0026597,Aimp1,ortholog_one2one,MGP_PahariEiJ_G0027093,Aimp1,ortholog_one2one,Aimp1
ENSMUSG00000028048,MGP_CAROLIEiJ_G0025192,Gba1,ortholog_one2one,MGP_SPRETEiJ_G0026135,Gba1,ortholog_one2one,MGP_PahariEiJ_G0026636,,ortholog_one2one,Gba1
ENSMUSG00000028060,MGP_CAROLIEiJ_G0025177,Khdc4,ortholog_one2one,MGP_SPRETEiJ_G0026120,Khdc4,ortholog_one2one,MGP_PahariEiJ_G0026621,Khdc4,ortholog_one2one,Khdc4
ENSMUSG00000028062,MGP_CAROLIEiJ_G0025172,Lamtor2,ortholog_one2one,MGP_SPRETEiJ_G0026115,Lamtor2,ortholog_one2one,MGP_PahariEiJ_G0026617,Lamtor2,ortholog_one2one,Lamtor2
ENSMUSG00000028085,MGP_CAROLIEiJ_G0025120,Gatb,ortholog_one2one,MGP_SPRETEiJ_G0026062,Gatb,ortholog_one2one,MGP_PahariEiJ_G0026563,Gatb,ortholog_one2one,Gatb
ENSMUSG00000028096,MGP_CAROLIEiJ_G0025394,Gpr89,ortholog_one2one,MGP_SPRETEiJ_G0026341,Gpr89,ortholog_one2one,MGP_PahariEiJ_G0026839,Gpr89,ortholog_one2one,Gpr89
ENSMUSG00000028124,MGP_CAROLIEiJ_G0025592,Gclm,ortholog_one2one,MGP_SPRETEiJ_G0026543,Gclm,ortholog_one2one,MGP_PahariEiJ_G0027038,Gclm,ortholog_one2one,Gclm
ENSMUSG00000028140,MGP_CAROLIEiJ_G0025312,Mrpl9,ortholog_one2one,MGP_SPRETEiJ_G0026254,Mrpl9,ortholog_one2one,MGP_PahariEiJ_G0026755,,ortholog_one2one,Mrpl9
ENSMUSG00000028180,MGP_CAROLIEiJ_G0025763,Zranb2,ortholog_one2one,MGP_SPRETEiJ_G0026715,Zranb2,ortholog_one2one,MGP_PahariEiJ_G0027213,Zranb2,ortholog_one2one,Zranb2
ENSMUSG00000028188,MGP_CAROLIEiJ_G0025724,Spata1,ortholog_one2one,MGP_SPRETEiJ_G0026677,Spata1,ortholog_one2one,MGP_PahariEiJ_G0027175,Spata1,ortholog_one2one,Spata1
ENSMUSG00000028232,MGP_CAROLIEiJ_G0025778,Tmem68,ortholog_one2one,,,,,,,Tmem68
ENSMUSG00000028233,,,,MGP_SPRETEiJ_G0026727,Tgs1,ortholog_one2one,,,,Tgs1
ENSMUSG00000028233,,,,MGP_SPRETEiJ_G0026727,Tgs1,ortholog_one2one,,,,Tgs1
ENSMUSG00000028233,,,,MGP_SPRETEiJ_G0026727,Tgs1,ortholog_one2one,,,,Tgs1
ENSMUSG00000028233,,,,MGP_SPRETEiJ_G0026727,Tgs1,ortholog_one2one,,,,Tgs1
ENSMUSG00000028394,MGP_CAROLIEiJ_G0026084,Pole3,ortholog_one2one,MGP_SPRETEiJ_G0027048,Pole3,ortholog_one2one,MGP_PahariEiJ_G0028419,Pole3,ortholog_one2one,Pole3
ENSMUSG00000028398,MGP_CAROLIEiJ_G0026113,Dmac1,ortholog_one2one,MGP_SPRETEiJ_G0027078,Dmac1,ortholog_one2one,MGP_PahariEiJ_G0028451,Dmac1,ortholog_one2one,Dmac1
ENSMUSG00000028416,MGP_CAROLIEiJ_G0025902,,ortholog_one2one,MGP_SPRETEiJ_G0026850,,ortholog_one2one,MGP_PahariEiJ_G0024025,,ortholog_one2one,Bag1
ENSMUSG00000028441,MGP_CAROLIEiJ_G0025915,Spmip6,ortholog_one2one,MGP_SPRETEiJ_G0026863,Spmip6,ortholog_one2one,MGP_PahariEiJ_G0024038,Spmip6,ortholog_one2one,Spmip6
ENSMUSG00000028443,MGP_CAROLIEiJ_G0025913,Nudt2,ortholog_one2one,MGP_SPRETEiJ_G0026861,Nudt2,ortholog_one2one,MGP_PahariEiJ_G0024036,Nudt2,ortholog_one2one,Nudt2
ENSMUSG00000028445,MGP_CAROLIEiJ_G0025918,Enho,ortholog_one2one,MGP_SPRETEiJ_G0026866,Enho,ortholog_one2one,MGP_PahariEiJ_G0024041,Enho,ortholog_one2one,Enho
ENSMUSG00000028461,MGP_CAROLIEiJ_G0025937,Ccdc107,ortholog_one2one,MGP_SPRETEiJ_G0026900,Ccdc107,ortholog_one2one,MGP_PahariEiJ_G0024082,Ccdc107,ortholog_one2one,Ccdc107
ENSMUSG00000028467,MGP_CAROLIEiJ_G0025943,Gba2,ortholog_one2one,MGP_SPRETEiJ_G0026904,Gba2,ortholog_one2one,MGP_PahariEiJ_G0024088,Gba2,ortholog_one2one,Gba2
ENSMUSG00000028468,MGP_CAROLIEiJ_G0025944,Rgp1,ortholog_one2one,MGP_SPRETEiJ_G0026905,Rgp1,ortholog_one2one,MGP_PahariEiJ_G0024089,Rgp1,ortholog_one2one,Rgp1
ENSMUSG00000028520,MGP_CAROLIEiJ_G0026220,4921539E11Rik,ortholog_one2one,MGP_SPRETEiJ_G0027189,4921539E11Rik,ortholog_one2one,MGP_PahariEiJ_G0028556,4921539E11Rik,ortholog_one2one,4921539E11Rik
ENSMUSG00000028617,MGP_CAROLIEiJ_G0026248,Lrrc42,ortholog_one2one,MGP_SPRETEiJ_G0027217,Lrrc42,ortholog_one2one,MGP_PahariEiJ_G0028581,Lrrc42,ortholog_one2one,Lrrc42
ENSMUSG00000028619,MGP_CAROLIEiJ_G0026245,Tceanc2,ortholog_one2one,MGP_SPRETEiJ_G0027214,Tceanc2,ortholog_one2one,MGP_PahariEiJ_G0028578,Tceanc2,ortholog_one2one,Tceanc2
ENSMUSG00000028622,MGP_CAROLIEiJ_G0026242,Mrpl37,ortholog_one2one,MGP_SPRETEiJ_G0027211,Mrpl37,ortholog_one2one,MGP_PahariEiJ_G0028576,Mrpl37,ortholog_one2one,Mrpl37
ENSMUSG00000028647,MGP_CAROLIEiJ_G0026442,,ortholog_one2one,MGP_SPRETEiJ_G0027422,Mycbp,ortholog_one2one,MGP_PahariEiJ_G0028773,Mycbp,ortholog_one2one,Mycbp
ENSMUSG00000028689,MGP_CAROLIEiJ_G0026340,Ccdc163,ortholog_one2one,MGP_SPRETEiJ_G0027312,Ccdc163,ortholog_one2one,MGP_PahariEiJ_G0028672,Ccdc163,ortholog_one2one,Ccdc163
ENSMUSG00000028690,MGP_CAROLIEiJ_G0026339,Mmachc,ortholog_one2one,MGP_SPRETEiJ_G0027311,Mmachc,ortholog_one2one,MGP_PahariEiJ_G0028671,Mmachc,ortholog_one2one,Mmachc
ENSMUSG00000028693,MGP_CAROLIEiJ_G0026336,Nasp,ortholog_one2one,MGP_SPRETEiJ_G0027308,Nasp,ortholog_one2one,MGP_PahariEiJ_G0028668,Nasp,ortholog_one2one,Nasp
ENSMUSG00000028706,MGP_CAROLIEiJ_G0026322,Nsun4,ortholog_one2one,MGP_SPRETEiJ_G0027294,Nsun4,ortholog_one2one,MGP_PahariEiJ_G0028654,Nsun4,ortholog_one2one,Nsun4
ENSMUSG00000028741,MGP_CAROLIEiJ_G0026711,Mrto4,ortholog_one2one,MGP_SPRETEiJ_G0027691,Mrto4,ortholog_one2one,MGP_PahariEiJ_G0029042,Mrto4,ortholog_one2one,Mrto4
ENSMUSG00000028745,MGP_CAROLIEiJ_G0026708,Capzb,ortholog_one2one,MGP_SPRETEiJ_G0027688,Capzb,ortholog_one2one,MGP_PahariEiJ_G0029038,Capzb,ortholog_one2one,Capzb
ENSMUSG00000028757,MGP_CAROLIEiJ_G0026688,Ddost,ortholog_one2one,MGP_SPRETEiJ_G0027668,Ddost,ortholog_one2one,MGP_PahariEiJ_G0029019,Ddost,ortholog_one2one,Ddost
ENSMUSG00000028772,MGP_CAROLIEiJ_G0026546,Zcchc17,ortholog_one2one,MGP_SPRETEiJ_G0027526,Zcchc17,ortholog_one2one,MGP_PahariEiJ_G0028878,Zcchc17,ortholog_one2one,Zcchc17
ENSMUSG00000028797,MGP_CAROLIEiJ_G0026527,Tmem234,ortholog_one2one,MGP_SPRETEiJ_G0027507,Tmem234,ortholog_one2one,MGP_PahariEiJ_G0028859,Tmem234,ortholog_one2one,Tmem234
ENSMUSG00000028798,MGP_CAROLIEiJ_G0026526,Eif3i,ortholog_one2one,MGP_SPRETEiJ_G0027506,Eif3i,ortholog_one2one,MGP_PahariEiJ_G0028858,Eif3i,ortholog_one2one,Eif3i
ENSMUSG00000028811,MGP_CAROLIEiJ_G0026513,Yars1,ortholog_one2one,MGP_SPRETEiJ_G0027493,Yars1,ortholog_one2one,MGP_PahariEiJ_G0028844,Yars1,ortholog_one2one,Yars1
ENSMUSG00000028833,MGP_CAROLIEiJ_G0026484,Ncdn,ortholog_one2one,MGP_SPRETEiJ_G0027463,Ncdn,ortholog_one2one,MGP_PahariEiJ_G0028815,Ncdn,ortholog_one2one,Ncdn
ENSMUSG00000028863,MGP_CAROLIEiJ_G0026461,Meaf6,ortholog_one2one,MGP_SPRETEiJ_G0027440,Meaf6,ortholog_one2one,MGP_PahariEiJ_G0028792,Meaf6,ortholog_one2one,Meaf6
ENSMUSG00000028889,MGP_CAROLIEiJ_G0026453,Yrdc,ortholog_one2one,MGP_SPRETEiJ_G0027432,Yrdc,ortholog_one2one,MGP_PahariEiJ_G0028784,Yrdc,ortholog_one2one,Yrdc
ENSMUSG00000028899,,,,MGP_SPRETEiJ_G0027542,Taf12,ortholog_one2one,MGP_PahariEiJ_G0028894,Taf12,ortholog_one2one,Taf12
ENSMUSG00000028964,MGP_CAROLIEiJ_G0026833,Park7,ortholog_one2one,MGP_SPRETEiJ_G0027826,Park7,ortholog_one2one,MGP_PahariEiJ_G0029181,Park7,ortholog_one2one,Park7
ENSMUSG00000029005,MGP_CAROLIEiJ_G0026793,Draxin,ortholog_one2one,MGP_SPRETEiJ_G0027786,Draxin,ortholog_one2one,MGP_PahariEiJ_G0029141,Draxin,ortholog_one2one,Draxin
ENSMUSG00000029022,MGP_CAROLIEiJ_G0026784,Miip,ortholog_one2one,MGP_SPRETEiJ_G0027776,Miip,ortholog_one2one,MGP_PahariEiJ_G0029132,Miip,ortholog_one2one,Miip
ENSMUSG00000029027,MGP_CAROLIEiJ_G0026862,Dffb,ortholog_one2one,MGP_SPRETEiJ_G0027855,Dffb,ortholog_one2one,MGP_PahariEiJ_G0029210,Dffb,ortholog_one2one,Dffb
ENSMUSG00000029036,MGP_CAROLIEiJ_G0026900,Atad3a,ortholog_one2one,MGP_SPRETEiJ_G0027894,Atad3a,ortholog_one2one,MGP_PahariEiJ_G0029248,Atad3a,ortholog_one2one,Atad3a
ENSMUSG00000029048,MGP_CAROLIEiJ_G0026883,Rer1,ortholog_one2one,MGP_SPRETEiJ_G0027876,Rer1,ortholog_one2one,MGP_PahariEiJ_G0029231,Rer1,ortholog_one2one,Rer1
ENSMUSG00000029059,MGP_CAROLIEiJ_G0026877,Prxl2b,ortholog_one2one,MGP_SPRETEiJ_G0027870,Prxl2b,ortholog_one2one,MGP_PahariEiJ_G0029225,Prxl2b,ortholog_one2one,Prxl2b
ENSMUSG00000029097,MGP_CAROLIEiJ_G0027148,Trmt44,ortholog_one2one,MGP_SPRETEiJ_G0028144,Trmt44,ortholog_one2one,MGP_PahariEiJ_G0016932,Trmt44,ortholog_one2one,Trmt44
ENSMUSG00000029110,MGP_CAROLIEiJ_G0027131,Rnf4,ortholog_one2one,MGP_SPRETEiJ_G0028127,Rnf4,ortholog_one2one,MGP_PahariEiJ_G0016915,,ortholog_one2one,Rnf4
ENSMUSG00000029111,MGP_CAROLIEiJ_G0027123,Nelfa,ortholog_one2one,MGP_SPRETEiJ_G0028119,Nelfa,ortholog_one2one,MGP_PahariEiJ_G0016907,Nelfa,ortholog_one2one,Nelfa
ENSMUSG00000029130,MGP_CAROLIEiJ_G0027041,Rnf32,ortholog_one2one,MGP_SPRETEiJ_G0028037,,ortholog_one2one,MGP_PahariEiJ_G0021814,Rnf32,ortholog_one2one,Rnf32
ENSMUSG00000029199,MGP_CAROLIEiJ_G0027248,Lias,ortholog_one2one,MGP_SPRETEiJ_G0028243,Lias,ortholog_one2one,MGP_PahariEiJ_G0017030,Lias,ortholog_one2one,Lias
ENSMUSG00000029206,MGP_CAROLIEiJ_G0027259,Nsun7,ortholog_one2one,MGP_SPRETEiJ_G0028254,Nsun7,ortholog_one2one,MGP_PahariEiJ_G0017041,Nsun7,ortholog_one2one,Nsun7
ENSMUSG00000029263,MGP_CAROLIEiJ_G0027517,Pigg,ortholog_one2one,MGP_SPRETEiJ_G0028516,Pigg,ortholog_one2one,MGP_PahariEiJ_G0017290,Pigg,ortholog_one2one,Pigg
ENSMUSG00000029276,MGP_CAROLIEiJ_G0027506,Glmn,ortholog_one2one,MGP_SPRETEiJ_G0028505,Glmn,ortholog_one2one,MGP_PahariEiJ_G0017278,Glmn,ortholog_one2one,Glmn
ENSMUSG00000029326,MGP_CAROLIEiJ_G0027449,Enoph1,ortholog_one2one,MGP_SPRETEiJ_G0028446,Enoph1,ortholog_one2one,MGP_PahariEiJ_G0017227,,ortholog_one2one,Enoph1
ENSMUSG00000029346,MGP_CAROLIEiJ_G0027563,Srrd,ortholog_one2one,MGP_SPRETEiJ_G0028561,Srrd,ortholog_one2one,MGP_PahariEiJ_G0024145,,ortholog_one2one,Srrd
ENSMUSG00000029387,MGP_CAROLIEiJ_G0027757,Gtf2h3,ortholog_one2one,MGP_SPRETEiJ_G0028755,Gtf2h3,ortholog_one2one,MGP_PahariEiJ_G0024337,Gtf2h3,ortholog_one2one,Gtf2h3
ENSMUSG00000029404,MGP_CAROLIEiJ_G0027744,Arl6ip4,ortholog_one2one,MGP_SPRETEiJ_G0028742,Arl6ip4,ortholog_one2one,MGP_PahariEiJ_G0024324,Arl6ip4,ortholog_one2one,Arl6ip4
ENSMUSG00000029414,MGP_CAROLIEiJ_G0027734,Kntc1,ortholog_one2one,MGP_SPRETEiJ_G0028732,Kntc1,ortholog_one2one,MGP_PahariEiJ_G0024314,Kntc1,ortholog_one2one,Kntc1
ENSMUSG00000029437,MGP_CAROLIEiJ_G0027726,Il31,ortholog_one2one,MGP_SPRETEiJ_G0028724,Il31,ortholog_one2one,MGP_PahariEiJ_G0024306,Il31,ortholog_one2one,Il31
ENSMUSG00000029446,MGP_CAROLIEiJ_G0027786,Psph,ortholog_one2one,MGP_SPRETEiJ_G0028785,Psph,ortholog_one2one,MGP_PahariEiJ_G0024397,Psph,ortholog_one2one,Psph
ENSMUSG00000029458,MGP_CAROLIEiJ_G0027691,Brap,ortholog_one2one,MGP_SPRETEiJ_G0028689,Brap,ortholog_one2one,MGP_PahariEiJ_G0024271,Brap,ortholog_one2one,Brap
ENSMUSG00000029462,MGP_CAROLIEiJ_G0027703,Vps29,ortholog_one2one,MGP_SPRETEiJ_G0028701,Vps29,ortholog_one2one,MGP_PahariEiJ_G0024283,Vps29,ortholog_one2one,Vps29
