Gene stable ID,Domestic yak gene stable ID,Domestic yak gene name,Domestic yak homology type,Goat gene stable ID,Goat gene name,Goat homology type,Sheep gene stable ID,Sheep gene name,Sheep homology type,Yarkand deer gene stable ID,Yarkand deer gene name,Yarkand deer homology type,Gene name
ENSBTAG00000018207,ENSBGRG00000011531,M6PR,ortholog_one2one,ENSCHIG00000009040,M6PR,ortholog_one2one,ENSOARG00020007510,M6PR,ortholog_one2one,ENSCHYG00000016061,M6PR,ortholog_one2one,M6PR
ENSBTAG00000018256,ENSBGRG00000022073,SMC6,ortholog_one2one,ENSCHIG00000010144,SMC6,ortholog_one2one,ENSOARG00020016887,SMC6,ortholog_one2one,ENSCHYG00000007159,SMC6,ortholog_one2one,SMC6
ENSBTAG00000018257,ENSBGRG00000020331,APIP,ortholog_one2one,ENSCHIG00000025799,APIP,ortholog_one2one,ENSOARG00020013162,APIP,ortholog_one2one,ENSCHYG00000011773,APIP,ortholog_one2one,APIP
ENSBTAG00000018260,ENSBGRG00000011899,MFSD11,ortholog_one2one,ENSCHIG00000025495,MFSD11,ortholog_one2one,ENSOARG00020016069,MFSD11,ortholog_one2one,ENSCHYG00000018983,MFSD11,ortholog_one2one,MFSD11
ENSBTAG00000018278,ENSBGRG00000000144,ATP5PO,ortholog_one2one,ENSCHIG00000010079,ATP5PO,ortholog_one2one,ENSOARG00020005595,ATP5PO,ortholog_one2one,ENSCHYG00000019982,ATP5PO,ortholog_one2one,ATP5PO
ENSBTAG00000018282,ENSBGRG00000022968,NIF3L1,ortholog_one2one,ENSCHIG00000009478,NIF3L1,ortholog_one2one,ENSOARG00020016593,NIF3L1,ortholog_one2one,ENSCHYG00000004879,NIF3L1,ortholog_one2one,NIF3L1
ENSBTAG00000018291,ENSBGRG00000005435,C2orf68,ortholog_one2one,ENSCHIG00000026643,C2orf68,ortholog_one2one,ENSOARG00020030557,C2orf68,ortholog_one2one,ENSCHYG00000008648,C2orf68,ortholog_one2one,C11H2orf68
ENSBTAG00000018314,ENSBGRG00000025604,MED11,ortholog_one2one,ENSCHIG00000022541,MED11,ortholog_one2one,ENSOARG00020024612,MED11,ortholog_one2one,ENSCHYG00000018568,MED11,ortholog_one2one,MED11
ENSBTAG00000018315,ENSBGRG00000025469,PELP1,ortholog_one2one,ENSCHIG00000026719,PELP1,ortholog_one2one,ENSOARG00020024393,PELP1,ortholog_one2one,ENSCHYG00000018970,PELP1,ortholog_one2one,PELP1
ENSBTAG00000018360,ENSBGRG00000012614,,ortholog_one2one,,,,ENSOARG00020006669,,ortholog_one2one,ENSCHYG00000003818,,ortholog_one2one,MRPL1
ENSBTAG00000018360,ENSBGRG00000012614,,ortholog_one2one,,,,ENSOARG00020006669,,ortholog_one2one,ENSCHYG00000003818,,ortholog_one2one,MRPL1
ENSBTAG00000018363,ENSBGRG00000017280,RBM48,ortholog_one2one,ENSCHIG00000015110,RBM48,ortholog_one2one,ENSOARG00020015448,RBM48,ortholog_one2one,ENSCHYG00000010605,RBM48,ortholog_one2one,RBM48
ENSBTAG00000018379,ENSBGRG00000020060,TMEM175,ortholog_one2one,ENSCHIG00000010832,TMEM175,ortholog_one2one,ENSOARG00020011312,TMEM175,ortholog_one2one,ENSCHYG00000000372,TMEM175,ortholog_one2one,TMEM175
ENSBTAG00000018387,ENSBGRG00000014158,EIPR1,ortholog_one2one,ENSCHIG00000020574,EIPR1,ortholog_one2one,ENSOARG00020002658,EIPR1,ortholog_one2one,ENSCHYG00000008175,EIPR1,ortholog_one2one,EIPR1
ENSBTAG00000018401,ENSBGRG00000003735,APLF,ortholog_one2one,ENSCHIG00000015145,APLF,ortholog_one2one,ENSOARG00020007769,APLF,ortholog_one2one,,,,APLF
ENSBTAG00000018401,ENSBGRG00000003735,APLF,ortholog_one2one,ENSCHIG00000015145,APLF,ortholog_one2one,ENSOARG00020007769,APLF,ortholog_one2one,,,,APLF
ENSBTAG00000018417,ENSBGRG00000012880,PSMF1,ortholog_one2one,ENSCHIG00000020929,PSMF1,ortholog_one2one,ENSOARG00020016930,PSMF1,ortholog_one2one,ENSCHYG00000021704,PSMF1,ortholog_one2one,PSMF1
ENSBTAG00000018483,ENSBGRG00000019602,NDUFS3,ortholog_one2one,ENSCHIG00000017760,NDUFS3,ortholog_one2one,ENSOARG00020014698,NDUFS3,ortholog_one2one,ENSCHYG00000003399,NDUFS3,ortholog_one2one,NDUFS3
ENSBTAG00000018493,ENSBGRG00000004723,ERICH5,ortholog_one2one,ENSCHIG00000021324,ERICH5,ortholog_one2one,ENSOARG00020030704,ERICH5,ortholog_one2one,ENSCHYG00000005099,ERICH5,ortholog_one2one,ERICH5
ENSBTAG00000018502,ENSBGRG00000021327,ARMC9,ortholog_one2one,ENSCHIG00000013895,ARMC9,ortholog_one2one,ENSOARG00020010823,ARMC9,ortholog_one2one,ENSCHYG00000009411,ARMC9,ortholog_one2one,ARMC9
ENSBTAG00000018531,ENSBGRG00000026512,,ortholog_one2one,ENSCHIG00000026454,JCHAIN,ortholog_one2one,ENSOARG00020001390,JCHAIN,ortholog_one2one,ENSCHYG00000000764,JCHAIN,ortholog_one2one,JCHAIN
ENSBTAG00000018548,ENSBGRG00000021952,INTS7,ortholog_one2one,ENSCHIG00000021252,INTS7,ortholog_one2one,ENSOARG00020021629,INTS7,ortholog_one2one,ENSCHYG00000016045,INTS7,ortholog_one2one,INTS7
ENSBTAG00000018593,ENSBGRG00000024672,PSENEN,ortholog_one2one,ENSCHIG00000018444,PSENEN,ortholog_one2one,ENSOARG00020020197,PSENEN,ortholog_one2one,ENSCHYG00000007138,PSENEN,ortholog_one2one,PSENEN
ENSBTAG00000018594,ENSBGRG00000024603,LIN37,ortholog_one2one,ENSCHIG00000018816,LIN37,ortholog_one2one,ENSOARG00020020230,LIN37,ortholog_one2one,ENSCHYG00000007171,LIN37,ortholog_one2one,LIN37
ENSBTAG00000018599,ENSBGRG00000024521,PROSER3,ortholog_one2one,ENSCHIG00000021239,PROSER3,ortholog_one2one,ENSOARG00020030645,PROSER3,ortholog_one2one,ENSCHYG00000007253,PROSER3,ortholog_one2one,PROSER3
ENSBTAG00000018613,ENSBGRG00000012947,NOL8,ortholog_one2one,ENSCHIG00000023837,NOL8,ortholog_one2one,ENSOARG00020001357,NOL8,ortholog_one2one,ENSCHYG00000007435,NOL8,ortholog_one2one,NOL8
ENSBTAG00000018628,ENSBGRG00000026033,,ortholog_one2one,ENSCHIG00000008135,,ortholog_one2one,ENSOARG00020025879,RPL29,ortholog_one2one,,,,RPL29
ENSBTAG00000018628,ENSBGRG00000026033,,ortholog_one2one,ENSCHIG00000008135,,ortholog_one2one,ENSOARG00020025879,RPL29,ortholog_one2one,,,,RPL29
ENSBTAG00000018628,ENSBGRG00000026033,,ortholog_one2one,ENSCHIG00000008135,,ortholog_one2one,ENSOARG00020025879,RPL29,ortholog_one2one,,,,RPL29
ENSBTAG00000018709,ENSBGRG00000016580,CATSPERB,ortholog_one2one,ENSCHIG00000015664,,ortholog_one2one,ENSOARG00020012879,CATSPERB,ortholog_one2one,ENSCHYG00000015239,,ortholog_one2one,CATSPERB
ENSBTAG00000018715,ENSBGRG00000009446,MPLKIP,ortholog_one2one,ENSCHIG00000021871,MPLKIP,ortholog_one2one,ENSOARG00020000391,MPLKIP,ortholog_one2one,ENSCHYG00000022483,MPLKIP,ortholog_one2one,MPLKIP
ENSBTAG00000018735,ENSBGRG00000008861,ADISSP,ortholog_one2one,ENSCHIG00000013166,ADISSP,ortholog_one2one,ENSOARG00020004070,ADISSP,ortholog_one2one,ENSCHYG00000024328,,ortholog_one2one,ADISSP
ENSBTAG00000018737,ENSBGRG00000001614,GLMN,ortholog_one2one,ENSCHIG00000023340,GLMN,ortholog_one2one,ENSOARG00020009355,GLMN,ortholog_one2one,ENSCHYG00000023014,GLMN,ortholog_one2one,GLMN
ENSBTAG00000018739,ENSBGRG00000001422,RPAP2,ortholog_one2one,ENSCHIG00000019522,RPAP2,ortholog_one2one,ENSOARG00020009451,RPAP2,ortholog_one2one,ENSCHYG00000022870,RPAP2,ortholog_one2one,RPAP2
ENSBTAG00000018745,ENSBGRG00000002844,CEP290,ortholog_one2one,ENSCHIG00000010170,CEP290,ortholog_one2one,ENSOARG00020007839,CEP290,ortholog_one2one,ENSCHYG00000022974,CEP290,ortholog_one2one,CEP290
ENSBTAG00000018772,ENSBGRG00000016626,TAF1C,ortholog_one2one,ENSCHIG00000007997,TAF1C,ortholog_one2one,ENSOARG00020007383,TAF1C,ortholog_one2one,ENSCHYG00000001449,TAF1C,ortholog_one2one,TAF1C
ENSBTAG00000018775,ENSBGRG00000016373,TPX2,ortholog_one2one,ENSCHIG00000023873,TPX2,ortholog_one2one,ENSOARG00020004586,TPX2,ortholog_one2one,ENSCHYG00000024092,TPX2,ortholog_one2one,TPX2
ENSBTAG00000018783,ENSBGRG00000024898,NELFCD,ortholog_one2one,ENSCHIG00000021753,NELFCD,ortholog_one2one,ENSOARG00020010385,NELFCD,ortholog_one2one,ENSCHYG00000015411,NELFCD,ortholog_one2one,NELFCD
ENSBTAG00000018803,ENSBGRG00000022296,SNF8,ortholog_one2one,ENSCHIG00000014794,SNF8,ortholog_one2one,ENSOARG00020022227,SNF8,ortholog_one2one,ENSCHYG00000004443,SNF8,ortholog_one2one,SNF8
ENSBTAG00000018823,ENSBGRG00000025528,GRN,ortholog_one2one,ENSCHIG00000026100,GRN,ortholog_one2one,ENSOARG00020011356,GRN,ortholog_one2one,ENSCHYG00000001189,GRN,ortholog_one2one,GRN
ENSBTAG00000018894,ENSBGRG00000015477,PEX11G,ortholog_one2one,ENSCHIG00000008993,PEX11G,ortholog_one2one,ENSOARG00020008293,PEX11G,ortholog_one2one,ENSCHYG00000005839,PEX11G,ortholog_one2one,PEX11G
ENSBTAG00000018903,ENSBGRG00000025908,ACD,ortholog_one2one,ENSCHIG00000025516,ACD,ortholog_one2one,ENSOARG00020003196,ACD,ortholog_one2one,ENSCHYG00000011430,ACD,ortholog_one2one,ACD
ENSBTAG00000018906,ENSBGRG00000025596,C16orf86,ortholog_one2one,ENSCHIG00000013815,C16orf86,ortholog_one2one,ENSOARG00020003432,C16orf86,ortholog_one2one,ENSCHYG00000011831,C16orf86,ortholog_one2one,C18H16orf86
ENSBTAG00000018918,ENSBGRG00000015330,NDUFAF3,ortholog_one2one,ENSCHIG00000022087,NDUFAF3,ortholog_one2one,ENSOARG00020022430,NDUFAF3,ortholog_one2one,ENSCHYG00000016470,NDUFAF3,ortholog_one2one,NDUFAF3
ENSBTAG00000019023,ENSBGRG00000001088,NANS,ortholog_one2one,ENSCHIG00000003087,NANS,ortholog_one2one,ENSOARG00020001624,NANS,ortholog_one2one,ENSCHYG00000025493,NANS,ortholog_one2one,NANS
ENSBTAG00000019025,ENSBGRG00000001226,NDUFA11,ortholog_one2one,ENSCHIG00000021213,NDUFA11,ortholog_one2one,ENSOARG00020020850,NDUFA11,ortholog_one2one,ENSCHYG00000021871,NDUFA11,ortholog_one2one,NDUFA11
ENSBTAG00000019029,ENSBGRG00000009123,DPH5,ortholog_one2one,ENSCHIG00000022866,DPH5,ortholog_one2one,ENSOARG00020026919,DPH5,ortholog_one2one,ENSCHYG00000010742,DPH5,ortholog_one2one,DPH5
ENSBTAG00000019053,ENSBGRG00000019119,,ortholog_one2one,ENSCHIG00000010944,MAP9,ortholog_one2one,ENSOARG00020016287,MAP9,ortholog_one2one,ENSCHYG00000009139,MAP9,ortholog_one2one,MAP9
ENSBTAG00000019120,ENSBGRG00000024184,WDHD1,ortholog_one2one,ENSCHIG00000017956,WDHD1,ortholog_one2one,ENSOARG00020016059,WDHD1,ortholog_one2one,ENSCHYG00000015390,WDHD1,ortholog_one2one,WDHD1
ENSBTAG00000019121,ENSBGRG00000023990,IFT122,ortholog_one2one,ENSCHIG00000018009,IFT122,ortholog_one2one,ENSOARG00020025765,IFT122,ortholog_one2one,ENSCHYG00000015047,IFT122,ortholog_one2one,IFT122
ENSBTAG00000019161,ENSBGRG00000024550,NPRL2,ortholog_one2one,ENSCHIG00000016917,NPRL2,ortholog_one2one,ENSOARG00020013263,NPRL2,ortholog_one2one,ENSCHYG00000025140,NPRL2,ortholog_one2one,NPRL2
ENSBTAG00000019198,ENSBGRG00000001795,LRRC42,ortholog_one2one,ENSCHIG00000020015,LRRC42,ortholog_one2one,ENSOARG00020017434,LRRC42,ortholog_one2one,ENSCHYG00000021354,LRRC42,ortholog_one2one,LRRC42
ENSBTAG00000019209,ENSBGRG00000012046,RAD1,ortholog_one2one,,,,ENSOARG00020016824,RAD1,ortholog_one2one,ENSCHYG00000025713,RAD1,ortholog_one2one,RAD1
ENSBTAG00000019209,ENSBGRG00000012046,RAD1,ortholog_one2one,,,,ENSOARG00020016824,RAD1,ortholog_one2one,ENSCHYG00000025713,RAD1,ortholog_one2one,RAD1
ENSBTAG00000019211,ENSBGRG00000012102,BRIX1,ortholog_one2one,ENSCHIG00000015024,BRIX1,ortholog_one2one,ENSOARG00020016774,BRIX1,ortholog_one2one,ENSCHYG00000025666,BRIX1,ortholog_one2one,BRIX1
ENSBTAG00000019231,ENSBGRG00000026693,MAIP1,ortholog_one2one,ENSCHIG00000007507,MAIP1,ortholog_one2one,ENSOARG00020014186,MAIP1,ortholog_one2one,ENSCHYG00000011759,MAIP1,ortholog_one2one,MAIP1
ENSBTAG00000019281,ENSBGRG00000001780,MCRS1,ortholog_one2one,ENSCHIG00000019172,MCRS1,ortholog_one2one,ENSOARG00020000707,MCRS1,ortholog_one2one,ENSCHYG00000003691,MCRS1,ortholog_one2one,MCRS1
ENSBTAG00000019358,ENSBGRG00000025229,RNF214,ortholog_one2one,ENSCHIG00000001400,RNF214,ortholog_one2one,ENSOARG00020003821,RNF214,ortholog_one2one,ENSCHYG00000003257,RNF214,ortholog_one2one,RNF214
ENSBTAG00000019387,ENSBGRG00000002355,NIFK,ortholog_one2one,ENSCHIG00000010512,NIFK,ortholog_one2one,ENSOARG00020024037,NIFK,ortholog_one2one,ENSCHYG00000016920,NIFK,ortholog_one2one,NIFK
ENSBTAG00000019403,,,,ENSCHIG00000023356,MALSU1,ortholog_one2one,ENSOARG00020006835,MALSU1,ortholog_one2one,ENSCHYG00000013555,MALSU1,ortholog_one2one,MALSU1
ENSBTAG00000019419,ENSBGRG00000015309,NDUFS7,ortholog_one2one,ENSCHIG00000008587,NDUFS7,ortholog_one2one,ENSOARG00020015840,NDUFS7,ortholog_one2one,ENSCHYG00000009337,NDUFS7,ortholog_one2one,NDUFS7
ENSBTAG00000019446,ENSBGRG00000026004,,ortholog_one2one,ENSCHIG00000010521,ELP5,ortholog_one2one,ENSOARG00020017795,ELP5,ortholog_one2one,ENSCHYG00000006986,ELP5,ortholog_one2one,ELP5
ENSBTAG00000019457,ENSBGRG00000013218,MRPL22,ortholog_one2one,ENSCHIG00000020523,MRPL22,ortholog_one2one,ENSOARG00020020694,MRPL22,ortholog_one2one,ENSCHYG00000013068,MRPL22,ortholog_one2one,MRPL22
ENSBTAG00000019502,ENSBGRG00000020636,MED4,ortholog_one2one,,,,ENSOARG00020009593,MED4,ortholog_one2one,,,,MED4
ENSBTAG00000019502,ENSBGRG00000020636,MED4,ortholog_one2one,,,,ENSOARG00020009593,MED4,ortholog_one2one,,,,MED4
ENSBTAG00000019502,ENSBGRG00000020636,MED4,ortholog_one2one,,,,ENSOARG00020009593,MED4,ortholog_one2one,,,,MED4
ENSBTAG00000019502,ENSBGRG00000020636,MED4,ortholog_one2one,,,,ENSOARG00020009593,MED4,ortholog_one2one,,,,MED4
ENSBTAG00000019511,ENSBGRG00000011220,CDC123,ortholog_one2one,ENSCHIG00000021825,CDC123,ortholog_one2one,ENSOARG00020007274,CDC123,ortholog_one2one,ENSCHYG00000024668,CDC123,ortholog_one2one,CDC123
ENSBTAG00000019563,ENSBGRG00000001949,C22orf23,ortholog_one2one,ENSCHIG00000014312,C22orf23,ortholog_one2one,ENSOARG00020007914,C22orf23,ortholog_one2one,ENSCHYG00000027216,C22orf23,ortholog_one2one,C5H22orf23
ENSBTAG00000019564,ENSBGRG00000001340,SMU1,ortholog_one2one,ENSCHIG00000027107,SMU1,ortholog_one2one,ENSOARG00020010953,SMU1,ortholog_one2one,ENSCHYG00000006551,SMU1,ortholog_one2one,SMU1
ENSBTAG00000019605,ENSBGRG00000021767,OPA3,ortholog_one2one,ENSCHIG00000017112,OPA3,ortholog_one2one,ENSOARG00020009064,OPA3,ortholog_one2one,ENSCHYG00000010190,OPA3,ortholog_one2one,OPA3
ENSBTAG00000019718,ENSBGRG00000015856,RPS15,ortholog_one2one,,,,ENSOARG00020029583,,ortholog_one2one,,,,RPS15
ENSBTAG00000019718,ENSBGRG00000015856,RPS15,ortholog_one2one,,,,ENSOARG00020029583,,ortholog_one2one,,,,RPS15
ENSBTAG00000019718,ENSBGRG00000015856,RPS15,ortholog_one2one,,,,ENSOARG00020029583,,ortholog_one2one,,,,RPS15
ENSBTAG00000019718,ENSBGRG00000015856,RPS15,ortholog_one2one,,,,ENSOARG00020029583,,ortholog_one2one,,,,RPS15
ENSBTAG00000019777,ENSBGRG00000022253,CDCA3,ortholog_one2one,ENSCHIG00000013074,CDCA3,ortholog_one2one,ENSOARG00020023351,CDCA3,ortholog_one2one,ENSCHYG00000024020,CDCA3,ortholog_one2one,CDCA3
ENSBTAG00000019830,ENSBGRG00000012576,MRPL46,ortholog_one2one,ENSCHIG00000015964,MRPL46,ortholog_one2one,ENSOARG00020007656,MRPL46,ortholog_one2one,ENSCHYG00000008423,MRPL46,ortholog_one2one,MRPL46
ENSBTAG00000019836,ENSBGRG00000018015,GSKIP,ortholog_one2one,ENSCHIG00000013058,GSKIP,ortholog_one2one,ENSOARG00020038318,GSKIP,ortholog_one2one,ENSCHYG00000024574,GSKIP,ortholog_one2one,GSKIP
ENSBTAG00000019846,ENSBGRG00000026813,ALKBH2,ortholog_one2one,ENSCHIG00000012352,ALKBH2,ortholog_one2one,ENSOARG00020004431,ALKBH2,ortholog_one2one,ENSCHYG00000001355,ALKBH2,ortholog_one2one,ALKBH2
ENSBTAG00000019854,ENSBGRG00000007084,ABCE1,ortholog_one2one,ENSCHIG00000019274,ABCE1,ortholog_one2one,ENSOARG00020024985,ABCE1,ortholog_one2one,ENSCHYG00000001201,ABCE1,ortholog_one2one,ABCE1
ENSBTAG00000019886,ENSBGRG00000006206,BORA,ortholog_one2one,ENSCHIG00000007738,BORA,ortholog_one2one,ENSOARG00020007605,BORA,ortholog_one2one,ENSCHYG00000013371,BORA,ortholog_one2one,BORA
ENSBTAG00000019888,ENSBGRG00000019430,HIRA,ortholog_one2one,ENSCHIG00000023761,HIRA,ortholog_one2one,ENSOARG00020005695,HIRA,ortholog_one2one,ENSCHYG00000008260,HIRA,ortholog_one2one,HIRA
ENSBTAG00000019891,ENSBGRG00000019620,MRPL40,ortholog_one2one,ENSCHIG00000026872,,ortholog_one2one,ENSOARG00020005950,MRPL40,ortholog_one2one,ENSCHYG00000008542,MRPL40,ortholog_one2one,MRPL40
ENSBTAG00000019895,ENSBGRG00000005889,PIBF1,ortholog_one2one,ENSCHIG00000009253,PIBF1,ortholog_one2one,ENSOARG00020008502,PIBF1,ortholog_one2one,ENSCHYG00000014232,PIBF1,ortholog_one2one,PIBF1
ENSBTAG00000019911,ENSBGRG00000007693,COA3,ortholog_one2one,,,,ENSOARG00020022706,,ortholog_one2one,ENSCHYG00000012350,COA3,ortholog_one2one,COA3
ENSBTAG00000019911,ENSBGRG00000007693,COA3,ortholog_one2one,,,,ENSOARG00020022706,,ortholog_one2one,ENSCHYG00000012350,COA3,ortholog_one2one,COA3
ENSBTAG00000019912,ENSBGRG00000007542,CNTD1,ortholog_one2one,ENSCHIG00000027036,CNTD1,ortholog_one2one,ENSOARG00020022636,CNTD1,ortholog_one2one,ENSCHYG00000012384,CNTD1,ortholog_one2one,CNTD1
ENSBTAG00000019952,ENSBGRG00000002029,ARMC8,ortholog_one2one,ENSCHIG00000001594,ARMC8,ortholog_one2one,ENSOARG00020012965,ARMC8,ortholog_one2one,ENSCHYG00000015103,ARMC8,ortholog_one2one,ARMC8
ENSBTAG00000019972,ENSBGRG00000025170,TEPSIN,ortholog_one2one,ENSCHIG00000016910,TEPSIN,ortholog_one2one,ENSOARG00020023542,TEPSIN,ortholog_one2one,ENSCHYG00000007009,TEPSIN,ortholog_one2one,TEPSIN
ENSBTAG00000020014,ENSBGRG00000020217,CEP104,ortholog_one2one,ENSCHIG00000016637,CEP104,ortholog_one2one,ENSOARG00020037976,CEP104,ortholog_one2one,ENSCHYG00000025105,CEP104,ortholog_one2one,CEP104
ENSBTAG00000020015,ENSBGRG00000020050,DFFB,ortholog_one2one,ENSCHIG00000010505,DFFB,ortholog_one2one,ENSOARG00020003201,DFFB,ortholog_one2one,ENSCHYG00000025029,DFFB,ortholog_one2one,DFFB
ENSBTAG00000020123,ENSBGRG00000006771,AUP1,ortholog_one2one,ENSCHIG00000017612,AUP1,ortholog_one2one,ENSOARG00020001842,AUP1,ortholog_one2one,ENSCHYG00000007203,AUP1,ortholog_one2one,AUP1
ENSBTAG00000020142,ENSBGRG00000016978,LMBRD2,ortholog_one2one,ENSCHIG00000026984,LMBRD2,ortholog_one2one,ENSOARG00020015223,LMBRD2,ortholog_one2one,ENSCHYG00000023255,LMBRD2,ortholog_one2one,LMBRD2
ENSBTAG00000020152,ENSBGRG00000000941,,ortholog_one2one,ENSCHIG00000021837,,ortholog_one2one,ENSOARG00020018255,PFDN2,ortholog_one2one,ENSCHYG00000008419,PFDN2,ortholog_one2one,PFDN2
ENSBTAG00000020273,ENSBGRG00000018116,YOD1,ortholog_one2one,ENSCHIG00000014043,YOD1,ortholog_one2one,ENSOARG00020031148,YOD1,ortholog_one2one,ENSCHYG00000006633,YOD1,ortholog_one2one,YOD1
ENSBTAG00000020307,ENSBGRG00000019238,C9orf78,ortholog_one2one,ENSCHIG00000027025,C9orf78,ortholog_one2one,ENSOARG00020001935,C9orf78,ortholog_one2one,ENSCHYG00000014673,C9orf78,ortholog_one2one,C11H9orf78
ENSBTAG00000020340,ENSBGRG00000021136,ZNF830,ortholog_one2one,ENSCHIG00000012740,ZNF830,ortholog_one2one,ENSOARG00020018540,ZNF830,ortholog_one2one,ENSCHYG00000004488,ZNF830,ortholog_one2one,ZNF830
ENSBTAG00000020367,ENSBGRG00000002141,SLC30A9,ortholog_one2one,ENSCHIG00000006762,SLC30A9,ortholog_one2one,ENSOARG00020025253,SLC30A9,ortholog_one2one,ENSCHYG00000023943,SLC30A9,ortholog_one2one,SLC30A9
ENSBTAG00000020371,ENSBGRG00000018891,ACOT8,ortholog_one2one,ENSCHIG00000017449,ACOT8,ortholog_one2one,ENSOARG00020015749,ACOT8,ortholog_one2one,ENSCHYG00000019084,ACOT8,ortholog_one2one,ACOT8
ENSBTAG00000020421,,,,ENSCHIG00000011840,SUPT16H,ortholog_one2one,ENSOARG00020016964,SUPT16H,ortholog_one2one,,,,SUPT16H
ENSBTAG00000020421,,,,ENSCHIG00000011840,SUPT16H,ortholog_one2one,ENSOARG00020016964,SUPT16H,ortholog_one2one,,,,SUPT16H
ENSBTAG00000020428,ENSBGRG00000024369,PAF1,ortholog_one2one,,,,ENSOARG00020024868,PAF1,ortholog_one2one,,,,PAF1
ENSBTAG00000020429,ENSBGRG00000024312,MED29,ortholog_one2one,ENSCHIG00000022951,MED29,ortholog_one2one,ENSOARG00020024900,MED29,ortholog_one2one,ENSCHYG00000027109,MED29,ortholog_one2one,MED29
ENSBTAG00000020432,ENSBGRG00000011569,,ortholog_one2one,,,,ENSOARG00020010759,MIS12,ortholog_one2one,,,,MIS12
ENSBTAG00000020432,ENSBGRG00000011569,,ortholog_one2one,,,,ENSOARG00020010759,MIS12,ortholog_one2one,,,,MIS12
ENSBTAG00000020432,ENSBGRG00000011569,,ortholog_one2one,,,,ENSOARG00020010759,MIS12,ortholog_one2one,,,,MIS12
ENSBTAG00000020432,ENSBGRG00000011569,,ortholog_one2one,,,,ENSOARG00020010759,MIS12,ortholog_one2one,,,,MIS12
ENSBTAG00000020432,ENSBGRG00000011569,,ortholog_one2one,,,,ENSOARG00020010759,MIS12,ortholog_one2one,,,,MIS12
ENSBTAG00000020432,ENSBGRG00000011569,,ortholog_one2one,,,,ENSOARG00020010759,MIS12,ortholog_one2one,,,,MIS12
ENSBTAG00000020475,ENSBGRG00000012973,VIPAS39,ortholog_one2one,ENSCHIG00000011342,VIPAS39,ortholog_one2one,ENSOARG00020004622,VIPAS39,ortholog_one2one,ENSCHYG00000010129,VIPAS39,ortholog_one2one,VIPAS39
ENSBTAG00000020530,ENSBGRG00000005098,MTIF3,ortholog_one2one,ENSCHIG00000026996,,ortholog_one2one,ENSOARG00020012058,MTIF3,ortholog_one2one,ENSCHYG00000018756,MTIF3,ortholog_one2one,MTIF3
ENSBTAG00000020610,ENSBGRG00000021721,ANKZF1,ortholog_one2one,ENSCHIG00000022697,ANKZF1,ortholog_one2one,ENSOARG00020011753,ANKZF1,ortholog_one2one,ENSCHYG00000000651,ANKZF1,ortholog_one2one,ANKZF1
ENSBTAG00000020629,ENSBGRG00000010434,UTP18,ortholog_one2one,ENSCHIG00000011901,UTP18,ortholog_one2one,ENSOARG00020026199,UTP18,ortholog_one2one,ENSCHYG00000000487,UTP18,ortholog_one2one,UTP18
ENSBTAG00000020653,ENSBGRG00000024926,,ortholog_one2one,ENSCHIG00000025903,,ortholog_one2one,ENSOARG00020014026,,ortholog_one2one,ENSCHYG00000012400,,ortholog_one2one,FIP1L1
ENSBTAG00000020662,ENSBGRG00000000304,,ortholog_one2one,,,,ENSOARG00020005592,,ortholog_one2one,ENSCHYG00000024004,,ortholog_one2one,SARNP
ENSBTAG00000020720,ENSBGRG00000003092,C1orf35,ortholog_one2one,ENSCHIG00000020666,C1orf35,ortholog_one2one,ENSOARG00020018506,C1orf35,ortholog_one2one,ENSCHYG00000010289,C1orf35,ortholog_one2one,C7H1orf35
ENSBTAG00000020782,ENSBGRG00000012216,CNOT1,ortholog_one2one,ENSCHIG00000010452,CNOT1,ortholog_one2one,ENSOARG00020012509,CNOT1,ortholog_one2one,ENSCHYG00000017540,CNOT1,ortholog_one2one,CNOT1
ENSBTAG00000020800,,,,ENSCHIG00000018500,BEND7,ortholog_one2one,,,,,,,BEND7
ENSBTAG00000020850,ENSBGRG00000005424,MUL1,ortholog_one2one,ENSCHIG00000020760,MUL1,ortholog_one2one,ENSOARG00020023674,MUL1,ortholog_one2one,ENSCHYG00000004457,MUL1,ortholog_one2one,MUL1
ENSBTAG00000020883,ENSBGRG00000010904,IL2,ortholog_one2one,ENSCHIG00000024670,IL2,ortholog_one2one,ENSOARG00020011086,IL2,ortholog_one2one,ENSCHYG00000001617,IL2,ortholog_one2one,IL2
ENSBTAG00000020907,ENSBGRG00000009431,PSMC3IP,ortholog_one2one,ENSCHIG00000016634,PSMC3IP,ortholog_one2one,ENSOARG00020023582,PSMC3IP,ortholog_one2one,ENSCHYG00000010543,PSMC3IP,ortholog_one2one,PSMC3IP
ENSBTAG00000020994,ENSBGRG00000018880,C17orf75,ortholog_one2one,ENSCHIG00000024915,C17orf75,ortholog_one2one,ENSOARG00020012947,C17orf75,ortholog_one2one,ENSCHYG00000006089,C17orf75,ortholog_one2one,C19H17orf75
ENSBTAG00000020996,ENSBGRG00000002153,CLDND1,ortholog_one2one,ENSCHIG00000017145,CLDND1,ortholog_one2one,ENSOARG00020000316,CLDND1,ortholog_one2one,ENSCHYG00000015407,CLDND1,ortholog_one2one,CLDND1
