Gene stable ID,Vervet-AGM gene stable ID,Vervet-AGM gene name,Vervet-AGM homology type,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Gorilla gene stable ID,Gorilla gene name,Gorilla homology type,Chimpanzee gene stable ID,Chimpanzee gene name,Chimpanzee homology type,Sumatran orangutan gene stable ID,Sumatran orangutan gene name,Sumatran orangutan homology type,Gene name
ENSG00000132016,ENSCSAG00000006425,BRME1,ortholog_one2one,ENSMFAG00000036981,BRME1,ortholog_one2one,ENSGGOG00000000965,BRME1,ortholog_one2one,ENSPTRG00000010569,BRME1,ortholog_one2one,ENSPPYG00000009628,BRME1,ortholog_one2one,BRME1
ENSG00000132017,ENSCSAG00000006394,DCAF15,ortholog_one2one,,,,ENSGGOG00000000384,DCAF15,ortholog_one2one,ENSPTRG00000010573,DCAF15,ortholog_one2one,ENSPPYG00000009630,DCAF15,ortholog_one2one,DCAF15
ENSG00000132300,ENSCSAG00000016267,PTCD3,ortholog_one2one,ENSMFAG00000042757,PTCD3,ortholog_one2one,ENSGGOG00000001793,PTCD3,ortholog_one2one,ENSPTRG00000012149,PTCD3,ortholog_one2one,ENSPPYG00000012216,PTCD3,ortholog_one2one,PTCD3
ENSG00000132361,ENSCSAG00000013751,CLUH,ortholog_one2one,ENSMFAG00000044980,CLUH,ortholog_one2one,ENSGGOG00000013465,CLUH,ortholog_one2one,ENSPTRG00000008552,CLUH,ortholog_one2one,ENSPPYG00000007797,CLUH,ortholog_one2one,CLUH
ENSG00000132382,ENSCSAG00000013165,MYBBP1A,ortholog_one2one,ENSMFAG00000041860,MYBBP1A,ortholog_one2one,ENSGGOG00000006396,MYBBP1A,ortholog_one2one,ENSPTRG00000008593,MYBBP1A,ortholog_one2one,ENSPPYG00000007834,MYBBP1A,ortholog_one2one,MYBBP1A
ENSG00000132383,ENSCSAG00000013833,RPA1,ortholog_one2one,ENSMFAG00000036138,RPA1,ortholog_one2one,ENSGGOG00000014186,RPA1,ortholog_one2one,ENSPTRG00000008539,RPA1,ortholog_one2one,ENSPPYG00000036571,RPA1,ortholog_one2one,RPA1
ENSG00000132406,ENSCSAG00000016276,TMEM128,ortholog_one2one,ENSMFAG00000043258,TMEM128,ortholog_one2one,ENSGGOG00000013003,TMEM128,ortholog_one2one,ENSPTRG00000015866,TMEM128,ortholog_one2one,ENSPPYG00000034463,TMEM128,ortholog_one2one,TMEM128
ENSG00000132424,ENSCSAG00000014595,PNISR,ortholog_one2one,ENSMFAG00000001373,PNISR,ortholog_one2one,ENSGGOG00000012944,PNISR,ortholog_one2one,ENSPTRG00000018442,PNISR,ortholog_one2one,ENSPPYG00000025884,PNISR,ortholog_one2one,PNISR
ENSG00000132432,ENSCSAG00000016040,SEC61G,ortholog_one2one,ENSMFAG00000039470,SEC61G,ortholog_one2one,ENSGGOG00000005866,SEC61G,ortholog_one2one,ENSPTRG00000019195,SEC61G,ortholog_one2one,ENSPPYG00000017551,SEC61G,ortholog_one2one,SEC61G
ENSG00000132541,ENSCSAG00000019607,,ortholog_one2one,,,,ENSGGOG00000001185,RIDA,ortholog_one2one,ENSPTRG00000020457,RIDA,ortholog_one2one,ENSPPYG00000018776,RIDA,ortholog_one2one,RIDA
ENSG00000132541,ENSCSAG00000019607,,ortholog_one2one,,,,ENSGGOG00000001185,RIDA,ortholog_one2one,ENSPTRG00000020457,RIDA,ortholog_one2one,ENSPPYG00000018776,RIDA,ortholog_one2one,RIDA
ENSG00000132763,ENSCSAG00000001215,MMACHC,ortholog_one2one,ENSMFAG00000045813,MMACHC,ortholog_one2one,ENSGGOG00000005407,MMACHC,ortholog_one2one,ENSPTRG00000052080,MMACHC,ortholog_one2one,ENSPPYG00000001412,MMACHC,ortholog_one2one,MMACHC
ENSG00000132823,ENSCSAG00000014098,OSER1,ortholog_one2one,ENSMFAG00000000578,OSER1,ortholog_one2one,ENSGGOG00000022998,OSER1,ortholog_one2one,ENSPTRG00000013514,OSER1,ortholog_one2one,ENSPPYG00000011027,OSER1,ortholog_one2one,OSER1
ENSG00000132963,ENSCSAG00000017967,POMP,ortholog_one2one,ENSMFAG00000025369,POMP,ortholog_one2one,ENSGGOG00000015316,POMP,ortholog_one2one,ENSPTRG00000005745,POMP,ortholog_one2one,ENSPPYG00000005247,POMP,ortholog_one2one,POMP
ENSG00000133398,ENSCSAG00000017342,MED10,ortholog_one2one,ENSMFAG00000036824,MED10,ortholog_one2one,ENSGGOG00000003086,MED10,ortholog_one2one,ENSPTRG00000016713,MED10,ortholog_one2one,ENSPPYG00000015330,MED10,ortholog_one2one,MED10
ENSG00000133640,ENSCSAG00000003850,LRRIQ1,ortholog_one2one,ENSMFAG00000044599,LRRIQ1,ortholog_one2one,ENSGGOG00000010081,LRRIQ1,ortholog_one2one,ENSPTRG00000005271,LRRIQ1,ortholog_one2one,ENSPPYG00000004808,LRRIQ1,ortholog_one2one,LRRIQ1
ENSG00000133641,ENSCSAG00000003808,RLIG1,ortholog_one2one,ENSMFAG00000032876,RLIG1,ortholog_one2one,ENSGGOG00000005986,RLIG1,ortholog_one2one,ENSPTRG00000005277,RLIG1,ortholog_one2one,ENSPPYG00000004813,C12H12orf29,ortholog_one2one,RLIG1
ENSG00000133773,ENSCSAG00000003867,CCDC59,ortholog_one2one,ENSMFAG00000034303,CCDC59,ortholog_one2one,ENSGGOG00000025296,CCDC59,ortholog_one2one,ENSPTRG00000005266,CCDC59,ortholog_one2one,ENSPPYG00000004804,CCDC59,ortholog_one2one,CCDC59
ENSG00000133872,ENSCSAG00000015848,SARAF,ortholog_one2one,ENSMFAG00000046215,SARAF,ortholog_one2one,ENSGGOG00000022354,SARAF,ortholog_one2one,ENSPTRG00000020131,SARAF,ortholog_one2one,ENSPPYG00000018483,SARAF,ortholog_one2one,SARAF
ENSG00000133943,ENSCSAG00000011400,DGLUCY,ortholog_one2one,ENSMFAG00000031233,DGLUCY,ortholog_one2one,ENSGGOG00000015304,DGLUCY,ortholog_one2one,ENSPTRG00000006632,DGLUCY,ortholog_one2one,ENSPPYG00000006064,DGLUCY,ortholog_one2one,DGLUCY
ENSG00000134001,ENSCSAG00000013324,EIF2S1,ortholog_one2one,ENSMFAG00000058639,EIF2S1,ortholog_one2one,ENSGGOG00000001603,EIF2S1,ortholog_one2one,ENSPTRG00000006462,EIF2S1,ortholog_one2one,ENSPPYG00000005921,EIF2S1,ortholog_one2one,EIF2S1
ENSG00000134283,ENSCSAG00000001258,,ortholog_one2one,ENSMFAG00000002382,PPHLN1,ortholog_one2one,ENSGGOG00000026359,,ortholog_one2one,ENSPTRG00000004839,PPHLN1,ortholog_one2one,ENSPPYG00000004423,,ortholog_one2one,PPHLN1
ENSG00000134291,ENSCSAG00000006569,TMEM106C,ortholog_one2one,ENSMFAG00000036419,TMEM106C,ortholog_one2one,ENSGGOG00000004302,TMEM106C,ortholog_one2one,ENSPTRG00000004870,TMEM106C,ortholog_one2one,ENSPPYG00000004450,TMEM106C,ortholog_one2one,TMEM106C
ENSG00000134748,,,,ENSMFAG00000039449,PRPF38A,ortholog_one2one,ENSGGOG00000003940,PRPF38A,ortholog_one2one,ENSPTRG00000000739,PRPF38A,ortholog_one2one,ENSPPYG00000001348,PRPF38A,ortholog_one2one,PRPF38A
ENSG00000134759,ENSCSAG00000017919,ELP2,ortholog_one2one,ENSMFAG00000001408,ELP2,ortholog_one2one,ENSGGOG00000004679,ELP2,ortholog_one2one,ENSPTRG00000009977,ELP2,ortholog_one2one,ENSPPYG00000009113,ELP2,ortholog_one2one,ELP2
ENSG00000134779,ENSCSAG00000017929,TPGS2,ortholog_one2one,ENSMFAG00000003229,TPGS2,ortholog_one2one,ENSGGOG00000011061,,ortholog_one2one,ENSPTRG00000009980,TPGS2,ortholog_one2one,ENSPPYG00000036358,TPGS2,ortholog_one2one,TPGS2
ENSG00000134884,ENSCSAG00000017474,ARGLU1,ortholog_one2one,ENSMFAG00000033482,ARGLU1,ortholog_one2one,ENSGGOG00000013175,ARGLU1,ortholog_one2one,ENSPTRG00000006022,ARGLU1,ortholog_one2one,ENSPPYG00000005490,ARGLU1,ortholog_one2one,ARGLU1
ENSG00000134996,ENSCSAG00000007971,OSTF1,ortholog_one2one,ENSMFAG00000065664,OSTF1,ortholog_one2one,ENSGGOG00000011920,OSTF1,ortholog_one2one,ENSPTRG00000021031,OSTF1,ortholog_one2one,ENSPPYG00000035050,OSTF1,ortholog_one2one,OSTF1
ENSG00000135040,ENSCSAG00000007444,NAA35,ortholog_one2one,ENSMFAG00000041931,NAA35,ortholog_one2one,ENSGGOG00000011527,NAA35,ortholog_one2one,ENSPTRG00000021071,NAA35,ortholog_one2one,ENSPPYG00000019336,NAA35,ortholog_one2one,NAA35
ENSG00000135045,ENSCSAG00000007989,C9orf40,ortholog_one2one,,,,,,,ENSPTRG00000021027,C9H9orf40,ortholog_one2one,ENSPPYG00000036469,C9orf40,ortholog_one2one,C9orf40
ENSG00000135108,ENSCSAG00000002324,FBXO21,ortholog_one2one,ENSMFAG00000031531,FBXO21,ortholog_one2one,ENSGGOG00000010676,FBXO21,ortholog_one2one,ENSPTRG00000005505,FBXO21,ortholog_one2one,ENSPPYG00000005004,,ortholog_one2one,FBXO21
ENSG00000135336,ENSCSAG00000017343,ORC3,ortholog_one2one,ENSMFAG00000041907,ORC3,ortholog_one2one,ENSGGOG00000024818,ORC3,ortholog_one2one,ENSPTRG00000018408,ORC3,ortholog_one2one,ENSPPYG00000016830,ORC3,ortholog_one2one,ORC3
ENSG00000135451,ENSCSAG00000006131,TROAP,ortholog_one2one,ENSMFAG00000021053,TROAP,ortholog_one2one,ENSGGOG00000012528,TROAP,ortholog_one2one,ENSPTRG00000004904,TROAP,ortholog_one2one,ENSPPYG00000004485,TROAP,ortholog_one2one,TROAP
ENSG00000135473,ENSCSAG00000005173,PAN2,ortholog_one2one,ENSMFAG00000002293,PAN2,ortholog_one2one,ENSGGOG00000009115,PAN2,ortholog_one2one,ENSPTRG00000052054,PAN2,ortholog_one2one,ENSPPYG00000004656,PAN2,ortholog_one2one,PAN2
ENSG00000135587,ENSCSAG00000015322,SMPD2,ortholog_one2one,ENSMFAG00000033236,SMPD2,ortholog_one2one,ENSGGOG00000003394,SMPD2,ortholog_one2one,ENSPTRG00000018484,SMPD2,ortholog_one2one,ENSPPYG00000016908,SMPD2,ortholog_one2one,SMPD2
ENSG00000135698,,,,ENSMFAG00000002729,MPHOSPH6,ortholog_one2one,ENSGGOG00000001405,MPHOSPH6,ortholog_one2one,ENSPTRG00000008398,MPHOSPH6,ortholog_one2one,ENSPPYG00000007592,MPHOSPH6,ortholog_one2one,MPHOSPH6
ENSG00000135698,,,,ENSMFAG00000002729,MPHOSPH6,ortholog_one2one,ENSGGOG00000001405,MPHOSPH6,ortholog_one2one,ENSPTRG00000008398,MPHOSPH6,ortholog_one2one,ENSPPYG00000007592,MPHOSPH6,ortholog_one2one,MPHOSPH6
ENSG00000135709,ENSCSAG00000003160,KIAA0513,ortholog_one2one,ENSMFAG00000024723,KIAA0513,ortholog_one2one,ENSGGOG00000016647,KIAA0513,ortholog_one2one,ENSPTRG00000008425,KIAA0513,ortholog_one2one,ENSPPYG00000007612,KIAA0513,ortholog_one2one,KIAA0513
ENSG00000135722,ENSCSAG00000003742,FBXL8,ortholog_one2one,ENSMFAG00000001028,FBXL8,ortholog_one2one,ENSGGOG00000011893,FBXL8,ortholog_one2one,ENSPTRG00000008216,FBXL8,ortholog_one2one,ENSPPYG00000041495,FBXL8,ortholog_one2one,FBXL8
ENSG00000136051,ENSCSAG00000002978,WASHC4,ortholog_one2one,ENSMFAG00000044577,WASHC4,ortholog_one2one,ENSGGOG00000023259,WASHC4,ortholog_one2one,ENSPTRG00000005383,WASHC4,ortholog_one2one,ENSPPYG00000004899,WASHC4,ortholog_one2one,WASHC4
ENSG00000136122,ENSCSAG00000017623,BORA,ortholog_one2one,ENSMFAG00000045514,BORA,ortholog_one2one,ENSGGOG00000004468,BORA,ortholog_one2one,ENSPTRG00000005925,BORA,ortholog_one2one,ENSPPYG00000005411,BORA,ortholog_one2one,BORA
ENSG00000136478,ENSCSAG00000003996,TEX2,ortholog_one2one,ENSMFAG00000033866,TEX2,ortholog_one2one,ENSGGOG00000011453,TEX2,ortholog_one2one,ENSPTRG00000009537,TEX2,ortholog_one2one,ENSPPYG00000008542,TEX2,ortholog_one2one,TEX2
ENSG00000136521,ENSCSAG00000013080,NDUFB5,ortholog_one2one,ENSMFAG00000042220,NDUFB5,ortholog_one2one,ENSGGOG00000005222,NDUFB5,ortholog_one2one,ENSPTRG00000015649,NDUFB5,ortholog_one2one,ENSPPYG00000037815,NDUFB5,ortholog_one2one,NDUFB5
ENSG00000136522,,,,,,,ENSGGOG00000027171,MRPL47,ortholog_one2one,ENSPTRG00000015648,MRPL47,ortholog_one2one,ENSPPYG00000014321,MRPL47,ortholog_one2one,MRPL47
ENSG00000136522,,,,,,,ENSGGOG00000027171,MRPL47,ortholog_one2one,ENSPTRG00000015648,MRPL47,ortholog_one2one,ENSPPYG00000014321,MRPL47,ortholog_one2one,MRPL47
ENSG00000136522,,,,,,,ENSGGOG00000027171,MRPL47,ortholog_one2one,ENSPTRG00000015648,MRPL47,ortholog_one2one,ENSPPYG00000014321,MRPL47,ortholog_one2one,MRPL47
ENSG00000136522,,,,,,,ENSGGOG00000027171,MRPL47,ortholog_one2one,ENSPTRG00000015648,MRPL47,ortholog_one2one,ENSPPYG00000014321,MRPL47,ortholog_one2one,MRPL47
ENSG00000136710,ENSCSAG00000016921,CCDC115,ortholog_one2one,ENSMFAG00000055687,CCDC115,ortholog_one2one,ENSGGOG00000001593,,ortholog_one2one,ENSPTRG00000012450,CCDC115,ortholog_one2one,ENSPPYG00000031259,CCDC115,ortholog_one2one,CCDC115
ENSG00000136875,ENSCSAG00000012425,PRPF4,ortholog_one2one,ENSMFAG00000039397,PRPF4,ortholog_one2one,ENSGGOG00000006943,PRPF4,ortholog_one2one,ENSPTRG00000021274,PRPF4,ortholog_one2one,ENSPPYG00000019516,PRPF4,ortholog_one2one,PRPF4
ENSG00000136897,ENSCSAG00000011188,MRPL50,ortholog_one2one,ENSMFAG00000060242,MRPL50,ortholog_one2one,ENSGGOG00000009431,MRPL50,ortholog_one2one,ENSPTRG00000050419,MRPL50,ortholog_one2one,ENSPPYG00000019451,MRPL50,ortholog_one2one,MRPL50
ENSG00000136925,ENSCSAG00000010910,TSTD2,ortholog_one2one,ENSMFAG00000002863,TSTD2,ortholog_one2one,ENSGGOG00000001374,TSTD2,ortholog_one2one,ENSPTRG00000021166,TSTD2,ortholog_one2one,ENSPPYG00000019425,TSTD2,ortholog_one2one,TSTD2
ENSG00000136937,ENSCSAG00000010929,NCBP1,ortholog_one2one,ENSMFAG00000030994,NCBP1,ortholog_one2one,ENSGGOG00000001376,NCBP1,ortholog_one2one,ENSPTRG00000021167,NCBP1,ortholog_one2one,ENSPPYG00000019426,NCBP1,ortholog_one2one,NCBP1
ENSG00000137055,ENSCSAG00000009742,PLAA,ortholog_one2one,ENSMFAG00000039014,PLAA,ortholog_one2one,ENSGGOG00000016635,,ortholog_one2one,ENSPTRG00000020832,PLAA,ortholog_one2one,ENSPPYG00000019161,PLAA,ortholog_one2one,PLAA
ENSG00000137154,ENSCSAG00000009408,RPS6,ortholog_one2one,ENSMFAG00000044377,RPS6,ortholog_one2one,ENSGGOG00000002652,RPS6,ortholog_one2one,,,,ENSPPYG00000019193,RPS6,ortholog_one2one,RPS6
ENSG00000137154,ENSCSAG00000009408,RPS6,ortholog_one2one,ENSMFAG00000044377,RPS6,ortholog_one2one,ENSGGOG00000002652,RPS6,ortholog_one2one,,,,ENSPPYG00000019193,RPS6,ortholog_one2one,RPS6
ENSG00000137221,ENSCSAG00000011836,TJAP1,ortholog_one2one,ENSMFAG00000030989,TJAP1,ortholog_one2one,ENSGGOG00000015185,TJAP1,ortholog_one2one,ENSPTRG00000018199,TJAP1,ortholog_one2one,ENSPPYG00000016642,TJAP1,ortholog_one2one,TJAP1
ENSG00000137309,ENSCSAG00000009775,HMGA1,ortholog_one2one,ENSMFAG00000059689,,ortholog_one2one,ENSGGOG00000042128,,ortholog_one2one,,,,,,,HMGA1
ENSG00000137309,ENSCSAG00000009775,HMGA1,ortholog_one2one,ENSMFAG00000059689,,ortholog_one2one,ENSGGOG00000042128,,ortholog_one2one,,,,,,,HMGA1
ENSG00000137309,ENSCSAG00000009775,HMGA1,ortholog_one2one,ENSMFAG00000059689,,ortholog_one2one,ENSGGOG00000042128,,ortholog_one2one,,,,,,,HMGA1
ENSG00000137309,ENSCSAG00000009775,HMGA1,ortholog_one2one,ENSMFAG00000059689,,ortholog_one2one,ENSGGOG00000042128,,ortholog_one2one,,,,,,,HMGA1
ENSG00000137309,ENSCSAG00000009775,HMGA1,ortholog_one2one,ENSMFAG00000059689,,ortholog_one2one,ENSGGOG00000042128,,ortholog_one2one,,,,,,,HMGA1
ENSG00000137309,ENSCSAG00000009775,HMGA1,ortholog_one2one,ENSMFAG00000059689,,ortholog_one2one,ENSGGOG00000042128,,ortholog_one2one,,,,,,,HMGA1
ENSG00000137309,ENSCSAG00000009775,HMGA1,ortholog_one2one,ENSMFAG00000059689,,ortholog_one2one,ENSGGOG00000042128,,ortholog_one2one,,,,,,,HMGA1
ENSG00000137309,ENSCSAG00000009775,HMGA1,ortholog_one2one,ENSMFAG00000059689,,ortholog_one2one,ENSGGOG00000042128,,ortholog_one2one,,,,,,,HMGA1
ENSG00000137309,ENSCSAG00000009775,HMGA1,ortholog_one2one,ENSMFAG00000059689,,ortholog_one2one,ENSGGOG00000042128,,ortholog_one2one,,,,,,,HMGA1
ENSG00000137310,ENSCSAG00000008419,TCF19,ortholog_one2one,ENSMFAG00000037749,TCF19,ortholog_one2one,ENSGGOG00000011196,TCF19,ortholog_one2one,ENSPTRG00000017952,TCF19,ortholog_one2one,ENSPPYG00000017209,TCF19,ortholog_one2one,TCF19
ENSG00000137331,ENSCSAG00000008293,IER3,ortholog_one2one,ENSMFAG00000035656,IER3,ortholog_one2one,,,,,,,ENSPPYG00000030008,IER3,ortholog_one2one,IER3
ENSG00000137364,ENSCSAG00000007638,TPMT,ortholog_one2one,ENSMFAG00000032943,TPMT,ortholog_one2one,ENSGGOG00000016155,TPMT,ortholog_one2one,ENSPTRG00000017756,TPMT,ortholog_one2one,,,,TPMT
ENSG00000137414,ENSCSAG00000007614,FAM8A1,ortholog_one2one,ENSMFAG00000047739,FAM8A1,ortholog_one2one,ENSGGOG00000025141,FAM8A1,ortholog_one2one,ENSPTRG00000017751,FAM8A1,ortholog_one2one,ENSPPYG00000033442,FAM8A1,ortholog_one2one,FAM8A1
ENSG00000137563,ENSCSAG00000014295,GGH,ortholog_one2one,ENSMFAG00000020821,GGH,ortholog_one2one,ENSGGOG00000007739,GGH,ortholog_one2one,ENSPTRG00000020293,GGH,ortholog_one2one,ENSPPYG00000018624,GGH,ortholog_one2one,GGH
ENSG00000137656,ENSCSAG00000002732,BUD13,ortholog_one2one,ENSMFAG00000036204,BUD13,ortholog_one2one,ENSGGOG00000000662,BUD13,ortholog_one2one,ENSPTRG00000004311,BUD13,ortholog_one2one,ENSPPYG00000003900,BUD13,ortholog_one2one,BUD13
ENSG00000137806,ENSCSAG00000007716,NDUFAF1,ortholog_one2one,ENSMFAG00000041431,NDUFAF1,ortholog_one2one,ENSGGOG00000025980,NDUFAF1,ortholog_one2one,ENSPTRG00000006945,NDUFAF1,ortholog_one2one,ENSPPYG00000006373,NDUFAF1,ortholog_one2one,NDUFAF1
ENSG00000137814,ENSCSAG00000008826,HAUS2,ortholog_one2one,ENSMFAG00000043734,HAUS2,ortholog_one2one,ENSGGOG00000036248,HAUS2,ortholog_one2one,ENSPTRG00000006977,HAUS2,ortholog_one2one,ENSPPYG00000006398,HAUS2,ortholog_one2one,HAUS2
ENSG00000137815,ENSCSAG00000007734,RTF1,ortholog_one2one,ENSMFAG00000039115,RTF1,ortholog_one2one,ENSGGOG00000013514,RTF1,ortholog_one2one,ENSPTRG00000006946,RTF1,ortholog_one2one,ENSPPYG00000006374,RTF1,ortholog_one2one,RTF1
ENSG00000138073,ENSCSAG00000009608,PREB,ortholog_one2one,,,,ENSGGOG00000002605,PREB,ortholog_one2one,ENSPTRG00000011751,PREB,ortholog_one2one,ENSPPYG00000012562,PREB,ortholog_one2one,PREB
ENSG00000138073,ENSCSAG00000009608,PREB,ortholog_one2one,,,,ENSGGOG00000002605,PREB,ortholog_one2one,ENSPTRG00000011751,PREB,ortholog_one2one,ENSPPYG00000012562,PREB,ortholog_one2one,PREB
ENSG00000138085,ENSCSAG00000009652,ATRAID,ortholog_one2one,ENSMFAG00000021083,ATRAID,ortholog_one2one,ENSGGOG00000011612,,ortholog_one2one,ENSPTRG00000011755,ATRAID,ortholog_one2one,ENSPPYG00000012558,,ortholog_one2one,ATRAID
ENSG00000138092,ENSCSAG00000008498,CENPO,ortholog_one2one,ENSMFAG00000031589,CENPO,ortholog_one2one,ENSGGOG00000038847,CENPO,ortholog_one2one,ENSPTRG00000011717,CENPO,ortholog_one2one,ENSPPYG00000034751,CENPO,ortholog_one2one,CENPO
ENSG00000138376,ENSCSAG00000009338,BARD1,ortholog_one2one,ENSMFAG00000032566,BARD1,ortholog_one2one,ENSGGOG00000014597,BARD1,ortholog_one2one,ENSPTRG00000012888,BARD1,ortholog_one2one,ENSPPYG00000013144,BARD1,ortholog_one2one,BARD1
ENSG00000138433,ENSCSAG00000014627,CIR1,ortholog_one2one,,,,,,,ENSPTRG00000012652,CIR1,ortholog_one2one,ENSPPYG00000012945,,ortholog_one2one,CIR1
ENSG00000138614,ENSCSAG00000012981,INTS14,ortholog_one2one,ENSMFAG00000031689,INTS14,ortholog_one2one,ENSGGOG00000003838,INTS14,ortholog_one2one,ENSPTRG00000007184,INTS14,ortholog_one2one,ENSPPYG00000006570,INTS14,ortholog_one2one,INTS14
ENSG00000138660,ENSCSAG00000003837,AP1AR,ortholog_one2one,ENSMFAG00000064871,AP1AR,ortholog_one2one,ENSGGOG00000009698,AP1AR,ortholog_one2one,ENSPTRG00000052840,AP1AR,ortholog_one2one,ENSPPYG00000015005,AP1AR,ortholog_one2one,AP1AR
ENSG00000138686,ENSCSAG00000003698,BBS7,ortholog_one2one,ENSMFAG00000042678,BBS7,ortholog_one2one,ENSGGOG00000002169,BBS7,ortholog_one2one,ENSPTRG00000016411,BBS7,ortholog_one2one,ENSPPYG00000015039,BBS7,ortholog_one2one,BBS7
ENSG00000138698,ENSCSAG00000004128,RAP1GDS1,ortholog_one2one,ENSMFAG00000000128,RAP1GDS1,ortholog_one2one,ENSGGOG00000004556,RAP1GDS1,ortholog_one2one,ENSPTRG00000016299,RAP1GDS1,ortholog_one2one,ENSPPYG00000014942,RAP1GDS1,ortholog_one2one,RAP1GDS1
ENSG00000138750,ENSCSAG00000004641,NUP54,ortholog_one2one,ENSMFAG00000031205,NUP54,ortholog_one2one,ENSGGOG00000008376,NUP54,ortholog_one2one,ENSPTRG00000016185,NUP54,ortholog_one2one,ENSPPYG00000014858,NUP54,ortholog_one2one,NUP54
ENSG00000138823,ENSCSAG00000004095,MTTP,ortholog_one2one,ENSMFAG00000003116,MTTP,ortholog_one2one,ENSGGOG00000000443,MTTP,ortholog_one2one,ENSPTRG00000023619,MTTP,ortholog_one2one,ENSPPYG00000014953,MTTP,ortholog_one2one,MTTP
ENSG00000138867,ENSCSAG00000010618,GUCD1,ortholog_one2one,ENSMFAG00000034092,GUCD1,ortholog_one2one,ENSGGOG00000015635,,ortholog_one2one,ENSPTRG00000014175,GUCD1,ortholog_one2one,ENSPPYG00000011647,,ortholog_one2one,GUCD1
ENSG00000139372,ENSCSAG00000003052,TDG,ortholog_one2one,ENSMFAG00000000086,TDG,ortholog_one2one,ENSGGOG00000015648,TDG,ortholog_one2one,ENSPTRG00000052766,TDG,ortholog_one2one,ENSPPYG00000004890,TDG,ortholog_one2one,TDG
ENSG00000139496,ENSCSAG00000018000,NUP58,ortholog_one2one,ENSMFAG00000042591,NUP58,ortholog_one2one,ENSGGOG00000003677,NUP58,ortholog_one2one,ENSPTRG00000005719,NUP58,ortholog_one2one,ENSPPYG00000005222,NUP58,ortholog_one2one,NUP58
ENSG00000139574,ENSCSAG00000005475,NPFF,ortholog_one2one,ENSMFAG00000007389,NPFF,ortholog_one2one,ENSGGOG00000012647,NPFF,ortholog_one2one,ENSPTRG00000005021,NPFF,ortholog_one2one,ENSPPYG00000004584,NPFF,ortholog_one2one,NPFF
ENSG00000139618,ENSCSAG00000017920,BRCA2,ortholog_one2one,ENSMFAG00000041961,BRCA2,ortholog_one2one,ENSGGOG00000015808,BRCA2,ortholog_one2one,ENSPTRG00000005766,BRCA2,ortholog_one2one,ENSPPYG00000005264,BRCA2,ortholog_one2one,BRCA2
ENSG00000139637,ENSCSAG00000005511,MYG1,ortholog_one2one,ENSMFAG00000031782,MYG1,ortholog_one2one,ENSGGOG00000015795,MYG1,ortholog_one2one,ENSPTRG00000005011,MYG1,ortholog_one2one,ENSPPYG00000004576,MYG1,ortholog_one2one,MYG1
ENSG00000140259,ENSCSAG00000009498,MFAP1,ortholog_one2one,ENSMFAG00000041549,MFAP1,ortholog_one2one,ENSGGOG00000006244,MFAP1,ortholog_one2one,ENSPTRG00000007006,MFAP1,ortholog_one2one,ENSPPYG00000006426,MFAP1,ortholog_one2one,MFAP1
ENSG00000140319,,,,ENSMFAG00000034410,SRP14,ortholog_one2one,ENSGGOG00000009921,SRP14,ortholog_one2one,ENSPTRG00000006911,SRP14,ortholog_one2one,ENSPPYG00000041137,SRP14,ortholog_one2one,SRP14
ENSG00000140319,,,,ENSMFAG00000034410,SRP14,ortholog_one2one,ENSGGOG00000009921,SRP14,ortholog_one2one,ENSPTRG00000006911,SRP14,ortholog_one2one,ENSPPYG00000041137,SRP14,ortholog_one2one,SRP14
ENSG00000140319,,,,ENSMFAG00000034410,SRP14,ortholog_one2one,ENSGGOG00000009921,SRP14,ortholog_one2one,ENSPTRG00000006911,SRP14,ortholog_one2one,ENSPPYG00000041137,SRP14,ortholog_one2one,SRP14
ENSG00000140471,ENSCSAG00000016869,LINS1,ortholog_one2one,ENSMFAG00000044048,LINS1,ortholog_one2one,ENSGGOG00000004632,LINS1,ortholog_one2one,ENSPTRG00000023792,LINS1,ortholog_one2one,ENSPPYG00000041645,LINS1,ortholog_one2one,LINS1
ENSG00000140688,ENSCSAG00000005610,RUSF1,ortholog_one2one,ENSMFAG00000032375,RUSF1,ortholog_one2one,ENSGGOG00000004464,RUSF1,ortholog_one2one,ENSPTRG00000008050,RUSF1,ortholog_one2one,ENSPPYG00000007725,RUSF1,ortholog_one2one,RUSF1
ENSG00000140854,ENSCSAG00000004849,KATNB1,ortholog_one2one,ENSMFAG00000043372,KATNB1,ortholog_one2one,ENSGGOG00000007134,KATNB1,ortholog_one2one,ENSPTRG00000008166,KATNB1,ortholog_one2one,ENSPPYG00000007397,KATNB1,ortholog_one2one,KATNB1
ENSG00000140876,ENSCSAG00000003596,NUDT7,ortholog_one2one,ENSMFAG00000000905,NUDT7,ortholog_one2one,ENSGGOG00000017049,NUDT7,ortholog_one2one,ENSPTRG00000008373,NUDT7,ortholog_one2one,ENSPPYG00000007573,NUDT7,ortholog_one2one,NUDT7
ENSG00000140990,ENSCSAG00000011226,NDUFB10,ortholog_one2one,ENSMFAG00000000484,NDUFB10,ortholog_one2one,ENSGGOG00000009367,NDUFB10,ortholog_one2one,ENSPTRG00000007618,NDUFB10,ortholog_one2one,,,,NDUFB10
