ENSEMBL gene ID	E1_ADIP3773	E1_ADIP3842	E1_ADIP3886
ENSBTAG00000037679	5.962612	8.943952	10.03397
ENSBTAG00000037703	11.54495	12.17801	10.39934
ENSBTAG00000037726	35.19203	42.51349	36.15818
ENSBTAG00000037962	6.365741	5.012794	6.588035
ENSBTAG00000037964	0.348746	0.743144	0.909778
ENSBTAG00000037972	5.743107	5.227058	4.739606
ENSBTAG00000037980	5.53523	5.848301	6.513324
ENSBTAG00000037985	0.0	0.0	0.0
ENSBTAG00000037986	0.128297	0.060231	0.371065
ENSBTAG00000038051	14.86427	9.294491	10.45491
ENSBTAG00000038055	26.27576	20.10595	28.88952
ENSBTAG00000038116	42.73537	24.86418	33.29169
ENSBTAG00000038117	2.797595	1.893063	3.103408
ENSBTAG00000038146	0.484302	0.511031	0.686026
ENSBTAG00000038190	17.73881	19.99243	21.67384
ENSBTAG00000038195	19.77019	29.96529	27.6675
ENSBTAG00000038283	12.64589	18.90699	15.65464
ENSBTAG00000038298	12.32076	16.04513	15.95959
ENSBTAG00000038387	0.0	0.0	0.0
ENSBTAG00000038395	0.0	0.0	0.0
ENSBTAG00000038462	2.512752	0.416219	0.187991
ENSBTAG00000038476	0.765861	1.094319	0.0
ENSBTAG00000038512	0.0	0.073092	0.081092
ENSBTAG00000038617	14.66327	14.97998	12.53918
ENSBTAG00000038620	21.79645	37.69088	38.63591
ENSBTAG00000038640	33.96534	24.47662	23.46062
ENSBTAG00000038691	24.84616	25.82458	26.54539
ENSBTAG00000038700	2.944937	2.26518	2.874803
ENSBTAG00000038732	0.0	0.0	0.080879
ENSBTAG00000038735	0.0	0.524951	0.0
ENSBTAG00000038737	1.057413	0.068166	0.879334
ENSBTAG00000038748	12.59612	2.498478	0.899454
ENSBTAG00000038842	123.6342	128.9164	134.7464
ENSBTAG00000038858	0.0	0.199013	0.0
ENSBTAG00000038896	580.2369	963.3995	621.9545
ENSBTAG00000038920	3.940175	3.495606	3.567772
ENSBTAG00000038949	11.56074	14.60264	14.26259
ENSBTAG00000039056	0.0	0.0	0.0
ENSBTAG00000039117	3.113862	3.132973	3.407477
ENSBTAG00000039133	0.0	0.0	0.0
ENSBTAG00000039138	183.6802	228.3001	194.7731
ENSBTAG00000039169	0.0	0.0	0.0
ENSBTAG00000039176	0.0	0.0	0.0
ENSBTAG00000039302	0.59888	1.085619	0.671392
ENSBTAG00000039391	0.0	0.0	0.0
ENSBTAG00000039556	15.00284	11.80875	18.24829
ENSBTAG00000039582	79.33883	56.40929	36.21875
ENSBTAG00000039593	10.7776	14.17604	11.51685
ENSBTAG00000039696	0.295304	0.124723	0.124888
ENSBTAG00000039705	25.90767	16.46744	19.41999
ENSBTAG00000039709	0.970817	0.183537	0.36708
ENSBTAG00000039770	18.62234	25.86077	24.06716
ENSBTAG00000039914	0.0	0.0	0.0
ENSBTAG00000039958	20.23646	12.16797	11.61688
ENSBTAG00000039978	0.113954	0.222135	0.465787
ENSBTAG00000040065	0.584384	0.218138	0.0
ENSBTAG00000040067	0.033469	0.423353	0.235451
ENSBTAG00000040076	18.28968	18.22856	18.15277
ENSBTAG00000040111	0.064663	0.0	0.085238
ENSBTAG00000040199	11.91018	19.41159	16.0517
ENSBTAG00000040208	0.087565	0.140289	0.046552
ENSBTAG00000040333	111.1079	166.1322	132.7828
ENSBTAG00000040334	58.375	67.34066	79.91944
ENSBTAG00000040338	20.47059	20.72951	22.68642
ENSBTAG00000040350	0.0	0.0	0.0
ENSBTAG00000040368	14.87937	14.99937	17.42959
ENSBTAG00000040399	0.054659	0.269387	0.356501
ENSBTAG00000040496	1.343932	6.76721	4.698767
ENSBTAG00000040512	2.008971	1.075272	2.646408
ENSBTAG00000040573	0.0	0.0	0.0
ENSBTAG00000042099	1.438978	0.822967	0.215724
ENSBTAG00000042310	0.0	1.049828	0.0
ENSBTAG00000042449	0.0	0.0	0.0
ENSBTAG00000042458	0.379954	2.93271	1.850445
ENSBTAG00000042483	0.0	0.0	0.0
ENSBTAG00000042614	0.0	0.0	0.0
ENSBTAG00000042714	0.0	0.0	0.0
ENSBTAG00000042762	0.0	0.0	0.0
ENSBTAG00000042916	0.067328	0.275079	0.0
ENSBTAG00000043016	0.904276	1.0768	1.266711
ENSBTAG00000043086	0.0	0.0	0.0
ENSBTAG00000043101	0.400027	0.773302	1.352922
ENSBTAG00000043125	0.0	0.0	0.0
ENSBTAG00000043402	0.0	0.0	0.0
ENSBTAG00000043412	0.0	0.0	0.0
ENSBTAG00000043545	0.0	0.0	0.0
ENSBTAG00000043546	0.0	0.0	0.0
ENSBTAG00000043547	0.0	0.0	0.0
ENSBTAG00000043549	0.0	0.0	0.0
ENSBTAG00000043550	0.0	0.0	0.0
ENSBTAG00000043553	55.00767	730.0446	397.3656
ENSBTAG00000043561	0.0	0.0	0.0
ENSBTAG00000043563	0.0	0.0	0.0
ENSBTAG00000043565	0.0	0.0	0.0
ENSBTAG00000043572	0.0	0.0	0.0
ENSBTAG00000043574	0.0	0.0	0.0
ENSBTAG00000043575	0.0	0.0	0.0
ENSBTAG00000043579	0.0	0.0	0.0
ENSBTAG00000043580	0.0	0.0	0.0
ENSBTAG00000043581	24.62708	18.65096	17.53986
ENSBTAG00000043582	0.0	0.0	0.0
ENSBTAG00000043583	0.0	0.0	0.0
ENSBTAG00000043605	0.0	0.0	0.0
ENSBTAG00000043976	2.887593	2.006332	2.647486
ENSBTAG00000044003	2.806204	4.89412	4.469141
ENSBTAG00000044018	4.178197	6.725849	8.368769
ENSBTAG00000044022	9.279334	3.880739	5.773629
ENSBTAG00000044029	14.16156	18.23117	17.46381
ENSBTAG00000044035	0.112656	0.020806	0.209218
ENSBTAG00000044058	2.596818	3.481167	3.593433
ENSBTAG00000044070	3.456869	2.783833	2.734644
ENSBTAG00000044079	38.06611	38.64583	33.76814
ENSBTAG00000044091	0.0911	0.383666	0.202181
ENSBTAG00000044099	5.286785	6.610301	7.460113
ENSBTAG00000044107	0.720815	0.981884	0.395999
ENSBTAG00000044138	7.203881	5.888602	6.305611
ENSBTAG00000044146	0.0	0.0	0.0
ENSBTAG00000044150	14.23126	11.76478	11.23652
ENSBTAG00000044158	13.41268	11.41313	13.20914
ENSBTAG00000044173	7.238957	8.469141	12.98157
ENSBTAG00000044175	1.179066	0.280338	0.390775
ENSBTAG00000044178	9.401052	8.253223	8.637189
ENSBTAG00000044184	12.81257	14.65002	15.8665
ENSBTAG00000044207	10.09792	12.79861	14.7223
ENSBTAG00000044253	0.0	0.0	0.0
ENSBTAG00000044258	0.0	0.0	0.0
ENSBTAG00000044317	0.0	0.0	0.0
ENSBTAG00000044355	0.0	0.0	0.0
ENSBTAG00000044427	2.452297	7.654416	4.453265
ENSBTAG00000044539	0.173159	0.119188	0.0
ENSBTAG00000044622	0.0	0.501411	0.264621
ENSBTAG00000044633	6.176471	3.539809	5.813767
ENSBTAG00000044799	0.0	0.0	0.0
ENSBTAG00000044894	0.0	0.0	0.0
ENSBTAG00000044928	4.781809	1.745294	3.572386
ENSBTAG00000044930	0.0	0.0	0.0
ENSBTAG00000044953	0.0	0.0	0.0
ENSBTAG00000045105	0.0	0.0	0.0
ENSBTAG00000045286	0.0	0.0	0.0
ENSBTAG00000045309	0.813506	0.831105	5.723792
ENSBTAG00000045360	0.0	0.0	0.0
ENSBTAG00000045498	0.0	0.0	0.0
ENSBTAG00000045510	216.7698	203.0115	222.1987
ENSBTAG00000045572	3.645265	4.720406	4.723812
ENSBTAG00000045582	102.8192	103.7684	96.57523
ENSBTAG00000045616	0.0	0.0	0.0
ENSBTAG00000045664	13.69261	17.95766	18.18164
ENSBTAG00000045732	0.0	0.0	0.0
ENSBTAG00000045748	53.37766	50.16577	52.11977
ENSBTAG00000045776	69.53045	69.36881	85.84808
ENSBTAG00000045805	0.052611	0.0	0.058915
ENSBTAG00000045808	0.327686	0.0	0.0
ENSBTAG00000045817	27.49592	27.77636	29.91819
ENSBTAG00000045824	1.108077	0.985747	1.666726
ENSBTAG00000045828	93.99488	82.13769	88.06655
ENSBTAG00000045856	0.0	0.0	0.0
ENSBTAG00000045864	4.591133	5.77672	7.139896
ENSBTAG00000045881	9.41545	6.166223	7.219103
ENSBTAG00000045892	0.418007	1.073598	0.669308
ENSBTAG00000045893	19.29741	28.18776	26.77531
ENSBTAG00000045930	0.0	0.0	0.0
ENSBTAG00000045946	0.248632	0.0	0.111773
ENSBTAG00000046019	484.5535	244.3426	185.2142
ENSBTAG00000046026	0.103802	0.0	0.0
ENSBTAG00000046073	3.476527	7.443701	6.909377
ENSBTAG00000046101	4.994042	5.093598	7.301734
ENSBTAG00000046129	25.66313	50.58452	52.54067
ENSBTAG00000046173	25.07774	26.22336	32.12152
ENSBTAG00000046174	23.58731	15.63199	18.8972
ENSBTAG00000046191	0.0	0.0	0.0
ENSBTAG00000046192	12.13935	7.213721	8.74332
ENSBTAG00000046273	11.85814	10.77389	13.96667
ENSBTAG00000046291	0.0	0.0	0.0
ENSBTAG00000046298	0.0	0.0	0.0
ENSBTAG00000046372	0.0	0.0	0.0
ENSBTAG00000046385	31.78795	32.92978	34.12819
ENSBTAG00000046388	0.0	0.0	0.0
ENSBTAG00000046394	697.4788	908.3802	574.1261
ENSBTAG00000046406	25.35552	33.40362	31.34609
ENSBTAG00000046419	0.506294	0.309928	0.349547
ENSBTAG00000046481	8.189805	7.329811	7.889328
ENSBTAG00000046520	3.766709	5.439343	6.90552
ENSBTAG00000046609	0.044392	0.0	0.0
ENSBTAG00000046654	10.62476	10.53249	9.875392
ENSBTAG00000046666	2.709317	3.097914	3.015272
ENSBTAG00000046670	30.42731	26.71109	22.2521
ENSBTAG00000046671	20.42393	9.096738	25.14
ENSBTAG00000046712	62.89801	60.32708	67.132
ENSBTAG00000046744	0.757979	0.644197	0.502778
ENSBTAG00000046775	22.85623	19.10837	21.5377
ENSBTAG00000046800	0.0	0.0	0.178956
ENSBTAG00000046805	0.0	0.114604	0.0
ENSBTAG00000046862	29.00904	18.19928	24.15992
ENSBTAG00000046900	1.086819	0.939878	1.240759
ENSBTAG00000046919	2.003081	2.580078	2.968684
ENSBTAG00000046959	19.08556	17.49772	17.78371
ENSBTAG00000046984	4.439328	3.732424	4.383853
ENSBTAG00000046989	0.881897	2.026204	1.688006
ENSBTAG00000046990	9.292092	12.09639	10.63492
ENSBTAG00000047004	0.0	0.0	0.0
ENSBTAG00000047035	26.90872	33.68015	38.33659
ENSBTAG00000047111	0.0	0.0	0.0
ENSBTAG00000047138	0.0	0.0	0.0
ENSBTAG00000047139	10.46532	10.51527	11.08437
ENSBTAG00000047166	1.411025	0.438674	0.685727
ENSBTAG00000047203	0.0	0.0	0.0
ENSBTAG00000047217	13.5934	10.6151	11.9327
ENSBTAG00000047254	4.625318	5.375292	7.091984
ENSBTAG00000047268	0.0	0.0	0.074263
ENSBTAG00000047293	7.100777	6.185292	8.721521
ENSBTAG00000047299	130.0768	141.763	121.7178
ENSBTAG00000047314	5.704808	7.517242	8.906042
ENSBTAG00000047357	10.42059	14.09646	19.89846
ENSBTAG00000047358	0.0	0.0	0.0
ENSBTAG00000047424	48.84856	125.9413	122.9222
ENSBTAG00000047473	0.02585	0.027702	0.046077
ENSBTAG00000047531	0.0	0.0	0.0
ENSBTAG00000047574	0.0	0.0	0.0
ENSBTAG00000047605	5.858921	4.025841	6.771098
ENSBTAG00000047658	0.461217	0.71343	0.819277
ENSBTAG00000047743	0.0	0.0	0.0
ENSBTAG00000047760	12.89778	13.80515	12.13956
ENSBTAG00000047772	0.648654	0.329421	1.583174
ENSBTAG00000047780	9.197095	11.77986	12.29536
ENSBTAG00000047794	0.058965	0.087238	0.023084
ENSBTAG00000047801	15.15747	17.57055	15.28573
ENSBTAG00000047847	0.0	0.0	0.0
ENSBTAG00000047874	20.73848	33.33422	31.86058
ENSBTAG00000047879	3.689322	1.528564	4.593188
ENSBTAG00000047953	0.0	0.0	0.0
ENSBTAG00000047958	0.0	0.0	0.0
ENSBTAG00000047968	0.0	0.0	0.0
ENSBTAG00000047969	0.0	0.0	0.228642
ENSBTAG00000048041	15.04174	19.14889	20.30969
ENSBTAG00000048046	0.0	0.0	0.0
ENSBTAG00000048053	0.0	0.117886	0.0
ENSBTAG00000048195	3.747777	4.009183	3.909289
ENSBTAG00000048217	0.733935	2.379935	1.188932
ENSBTAG00000048271	4.397213	3.36498	4.088494
ENSBTAG00000048280	18.65214	28.44051	15.14438
ENSBTAG00000048308	10.46136	5.477467	8.776458
