ENSEMBL gene ID	E4_Brainlobe1	E4_Brainlobe2	E4_Brainlobe3
ENSBTAG00000037962	1.465684	1.722834	1.611894
ENSBTAG00000037964	2.62087	1.468096	1.40051
ENSBTAG00000037972	9.765848	6.929876	7.256495
ENSBTAG00000037980	6.675551	5.254115	6.483463
ENSBTAG00000037985	0.0	0.569052	0.162175
ENSBTAG00000037986	53.3889	59.97883	66.17637
ENSBTAG00000038051	1.27848	1.832733	1.633167
ENSBTAG00000038055	5.348365	4.394336	5.058014
ENSBTAG00000038116	35.78433	35.77197	46.89114
ENSBTAG00000038117	5.248609	5.033971	4.238717
ENSBTAG00000038146	0.31653	0.0	0.0
ENSBTAG00000038190	10.98498	12.88383	12.12334
ENSBTAG00000038195	22.44672	27.00935	29.52052
ENSBTAG00000038283	13.4164	11.47842	12.78389
ENSBTAG00000038298	0.961583	2.065716	1.483331
ENSBTAG00000038387	0.083512	0.0	0.0
ENSBTAG00000038395	0.0	0.0	0.0
ENSBTAG00000038462	0.77208	1.095075	0.824185
ENSBTAG00000038476	0.416363	0.0	0.0
ENSBTAG00000038512	0.387199	0.996934	0.514496
ENSBTAG00000038617	5.239052	2.497524	2.577874
ENSBTAG00000038620	15.08947	11.52996	13.37697
ENSBTAG00000038640	111.7303	124.6232	130.0296
ENSBTAG00000038691	7.577753	4.839406	6.224396
ENSBTAG00000038700	0.0	0.085937	0.0
ENSBTAG00000038732	0.0	0.0	0.0
ENSBTAG00000038735	0.0	0.0	0.0
ENSBTAG00000038737	2.829269	1.080225	1.545796
ENSBTAG00000038748	0.0	0.740972	0.0
ENSBTAG00000038842	78.08321	74.65465	61.81038
ENSBTAG00000038858	0.0	0.0	0.0
ENSBTAG00000038896	91.33996	55.03316	77.44023
ENSBTAG00000038920	3.178455	5.104844	5.387903
ENSBTAG00000038949	0.0	3.835958	2.497118
ENSBTAG00000039056	0.0	0.0	0.0
ENSBTAG00000039117	12.54562	18.49882	23.84866
ENSBTAG00000039133	0.390895	0.0	0.0
ENSBTAG00000039138	30.59551	28.28849	20.60901
ENSBTAG00000039169	0.0	0.0	0.0
ENSBTAG00000039176	0.0	0.0	0.0
ENSBTAG00000039302	1.115965	0.958148	0.933223
ENSBTAG00000039391	9.428038	11.33571	13.31792
ENSBTAG00000039556	3.501243	2.637818	2.865904
ENSBTAG00000039582	11.79949	14.5538	13.42687
ENSBTAG00000039593	2.29587	1.047722	1.676053
ENSBTAG00000039696	3.542541	1.496209	1.973647
ENSBTAG00000039705	6.210209	4.993759	5.965173
ENSBTAG00000039709	0.09163	0.18937	0.244448
ENSBTAG00000039770	14.6401	20.90232	21.60082
ENSBTAG00000039914	0.0	0.0	0.0
ENSBTAG00000039958	7.969973	4.217133	5.448242
ENSBTAG00000039978	0.389215	0.0	0.841985
ENSBTAG00000040065	0.0	0.0	0.0
ENSBTAG00000040067	34.76472	23.85465	27.59467
ENSBTAG00000040076	19.31343	13.91157	17.63666
ENSBTAG00000040111	0.144045	0.08275	0.044324
ENSBTAG00000040199	10.28549	8.371685	7.467576
ENSBTAG00000040208	0.0	0.0	0.091853
ENSBTAG00000040333	65.92413	72.35719	67.39391
ENSBTAG00000040334	9.081791	5.826694	7.479722
ENSBTAG00000040338	2.575197	1.932747	3.002494
ENSBTAG00000040350	8.425406	12.8821	12.31923
ENSBTAG00000040368	29.45471	30.5978	34.5502
ENSBTAG00000040399	4.770984	1.886122	1.720333
ENSBTAG00000040496	6.323588	6.16739	6.574682
ENSBTAG00000040512	24.21958	20.70649	23.21804
ENSBTAG00000040573	0.0	0.0	0.0
ENSBTAG00000042099	7.769023	2.170798	5.008324
ENSBTAG00000042310	0.298593	1.407194	0.742711
ENSBTAG00000042449	0.0	0.0	0.0
ENSBTAG00000042458	0.0	0.0	0.0
ENSBTAG00000042483	0.0	0.0	0.0
ENSBTAG00000042614	0.0	0.0	0.113572
ENSBTAG00000042714	0.0	0.0	0.0
ENSBTAG00000042762	0.0	0.0	0.0
ENSBTAG00000042916	0.0	0.554759	0.51888
ENSBTAG00000043016	2.367488	2.683074	1.465074
ENSBTAG00000043086	0.0	0.0	0.0
ENSBTAG00000043101	0.803404	0.891884	0.453966
ENSBTAG00000043125	0.511913	0.0	0.0
ENSBTAG00000043402	11.66763	14.64269	22.13704
ENSBTAG00000043412	0.0	0.0	0.0
ENSBTAG00000043545	403.8874	398.9396	289.512
ENSBTAG00000043546	4102.323	3369.903	3193.07
ENSBTAG00000043547	77.97206	68.61837	60.42899
ENSBTAG00000043549	2024.249	2176.219	1678.996
ENSBTAG00000043550	14128.9	14833.36	12176.97
ENSBTAG00000043553	20.29717	16.09202	22.97184
ENSBTAG00000043561	40278.91	43154.57	36581.91
ENSBTAG00000043563	3696.874	3826.018	3495.863
ENSBTAG00000043565	375.1886	413.7963	417.3019
ENSBTAG00000043572	182.4269	169.2489	161.9244
ENSBTAG00000043574	570.8557	603.517	553.1503
ENSBTAG00000043575	399.3172	357.2391	313.7806
ENSBTAG00000043579	221.0851	70.98657	142.8119
ENSBTAG00000043580	50.87746	47.77934	32.77026
ENSBTAG00000043581	0.0	0.0	0.259971
ENSBTAG00000043582	2682.231	2401.948	1475.898
ENSBTAG00000043583	1296.328	1002.111	932.3709
ENSBTAG00000043605	0.0	0.0	0.0
ENSBTAG00000043976	1.244993	1.057381	1.945409
ENSBTAG00000044003	2.785254	1.856811	3.241278
ENSBTAG00000044018	9.764271	6.131602	11.77404
ENSBTAG00000044022	2.021682	1.513551	1.871946
ENSBTAG00000044029	15.71402	11.32989	13.8493
ENSBTAG00000044035	21.91722	27.55179	37.10533
ENSBTAG00000044058	9.397634	7.686712	8.348575
ENSBTAG00000044070	1.49778	0.0	2.781008
ENSBTAG00000044079	12.10541	14.86126	10.73404
ENSBTAG00000044091	0.0	0.0	0.0
ENSBTAG00000044099	8.365096	5.936627	6.953534
ENSBTAG00000044107	0.0	0.0	0.0
ENSBTAG00000044138	4.589871	1.414272	3.012362
ENSBTAG00000044146	0.0	0.0	0.0
ENSBTAG00000044150	7.370768	6.38991	7.737911
ENSBTAG00000044158	3.334691	2.607731	2.464634
ENSBTAG00000044173	13.47955	19.54361	20.52101
ENSBTAG00000044175	0.0	0.983959	0.344508
ENSBTAG00000044178	11.65876	12.56038	12.99209
ENSBTAG00000044184	9.614284	9.938805	10.62813
ENSBTAG00000044207	41.36844	46.06322	38.69634
ENSBTAG00000044253	0.0	0.0	0.0
ENSBTAG00000044258	0.0	0.0	0.0
ENSBTAG00000044317	0.0	0.0	0.0
ENSBTAG00000044355	0.0	0.0	0.0
ENSBTAG00000044427	11.49503	0.590964	4.503013
ENSBTAG00000044539	0.864269	0.0	0.0
ENSBTAG00000044622	1.096461	0.93059	0.415469
ENSBTAG00000044633	8.591088	7.73553	5.433894
ENSBTAG00000044799	0.0	0.0	0.0
ENSBTAG00000044894	0.0	0.0	0.0
ENSBTAG00000044928	0.0	0.0	0.0
ENSBTAG00000044930	0.0	0.0	0.0
ENSBTAG00000044953	0.0	0.0	0.0
ENSBTAG00000045105	0.0	0.0	0.0
ENSBTAG00000045286	0.0	0.0	0.0
ENSBTAG00000045309	2.947985	0.080072	1.214205
ENSBTAG00000045360	0.0	0.0	0.0
ENSBTAG00000045498	0.0	0.0	0.0
ENSBTAG00000045510	175.4812	144.5748	148.3659
ENSBTAG00000045572	1.169535	0.548236	0.615231
ENSBTAG00000045582	91.5788	88.46612	89.49895
ENSBTAG00000045616	0.0	0.0	0.0
ENSBTAG00000045664	12.27185	10.59454	10.75094
ENSBTAG00000045732	0.0	0.0	0.0
ENSBTAG00000045748	12.62616	6.385277	6.456566
ENSBTAG00000045776	40.02534	41.25655	28.01026
ENSBTAG00000045805	0.0	0.0	0.0
ENSBTAG00000045808	0.0	0.0	0.0
ENSBTAG00000045817	9.180909	6.973782	11.52972
ENSBTAG00000045824	3.596148	3.942842	5.279327
ENSBTAG00000045828	1.804783	14.83968	14.07847
ENSBTAG00000045856	0.0	0.0	0.0
ENSBTAG00000045864	1.191445	1.204302	0.676094
ENSBTAG00000045881	0.563231	1.105565	1.687304
ENSBTAG00000045892	2.007477	1.149353	1.123339
ENSBTAG00000045893	6.248069	5.459313	7.702466
ENSBTAG00000045930	0.0	0.0	0.0
ENSBTAG00000045946	0.0	0.0	0.213201
ENSBTAG00000046019	29.4617	8.993859	22.13801
ENSBTAG00000046026	0.0	0.0	0.0
ENSBTAG00000046073	20.06899	14.24296	14.43572
ENSBTAG00000046101	6.950384	6.42488	7.403943
ENSBTAG00000046129	1.667414	1.16799	1.403264
ENSBTAG00000046173	4.014627	3.452763	4.077921
ENSBTAG00000046174	11.75029	13.39235	16.3873
ENSBTAG00000046191	0.0	0.0	0.0
ENSBTAG00000046192	26.90674	26.73962	22.29973
ENSBTAG00000046273	4.093371	3.288519	3.223056
ENSBTAG00000046291	0.0	0.0	0.0
ENSBTAG00000046298	0.0	0.0	0.0
ENSBTAG00000046372	0.0	0.0	0.0
ENSBTAG00000046385	86.26091	96.21561	101.8791
ENSBTAG00000046388	0.0	0.0	0.0
ENSBTAG00000046394	151.2459	130.398	98.62327
ENSBTAG00000046406	12.00641	11.6635	11.31404
ENSBTAG00000046419	0.0	0.150674	0.05417
ENSBTAG00000046481	5.440434	5.453478	7.634345
ENSBTAG00000046520	23.45773	24.88301	25.36265
ENSBTAG00000046609	0.0	0.0	0.0
ENSBTAG00000046654	6.304327	4.885139	5.530446
ENSBTAG00000046666	27.00558	21.21339	20.01049
ENSBTAG00000046670	31.00254	20.8756	22.5948
ENSBTAG00000046671	19.11496	19.57347	24.05799
ENSBTAG00000046712	34.71461	43.21982	41.02781
ENSBTAG00000046744	0.0	0.0	0.0
ENSBTAG00000046775	3.070887	1.08368	2.150944
ENSBTAG00000046800	0.0	0.0	0.0
ENSBTAG00000046805	0.0	0.0	0.0
ENSBTAG00000046862	136.0626	99.352	112.7946
ENSBTAG00000046900	0.211768	0.131293	0.132197
ENSBTAG00000046919	3.994663	2.07761	3.120351
ENSBTAG00000046959	40.4703	52.71128	56.48109
ENSBTAG00000046984	3.254299	3.542143	2.994074
ENSBTAG00000046989	14.53373	11.42472	15.39695
ENSBTAG00000046990	32.15761	33.41113	32.915
ENSBTAG00000047004	0.0	0.0	0.0
ENSBTAG00000047035	6.619825	4.652437	4.876721
ENSBTAG00000047111	0.0	0.0	0.0
ENSBTAG00000047138	0.0	0.0	0.0
ENSBTAG00000047139	15.14982	16.05333	19.73874
ENSBTAG00000047166	0.738043	0.695216	1.374769
ENSBTAG00000047203	0.0	0.0	0.0
ENSBTAG00000047217	2.009782	1.853829	1.140622
ENSBTAG00000047254	22.57404	9.515715	14.17839
ENSBTAG00000047268	0.0	0.0	0.0
ENSBTAG00000047293	8.183785	10.27441	12.29442
ENSBTAG00000047299	21.94382	18.88562	16.1534
ENSBTAG00000047314	5.763754	5.982718	7.435419
ENSBTAG00000047357	28.75932	19.28841	17.28641
ENSBTAG00000047358	0.0	0.0	0.0
ENSBTAG00000047424	0.0	0.628384	0.373232
ENSBTAG00000047473	0.0	0.0	0.0
ENSBTAG00000047531	0.373678	0.368377	0.208224
ENSBTAG00000047574	0.0	0.0	0.0
ENSBTAG00000047605	0.155243	0.054367	0.369222
ENSBTAG00000047658	1.134717	1.451558	1.640734
ENSBTAG00000047743	1.349643	2.251821	0.0
ENSBTAG00000047760	4.023684	2.598173	3.143306
ENSBTAG00000047772	1.674352	3.598974	3.947953
ENSBTAG00000047780	24.76452	26.90099	27.92302
ENSBTAG00000047794	0.0	0.0	0.014825
ENSBTAG00000047801	1.866116	0.671239	0.749155
ENSBTAG00000047847	0.0	0.0	0.0
ENSBTAG00000047874	32.37268	24.79048	27.04673
ENSBTAG00000047879	5.971492	8.265882	8.469244
ENSBTAG00000047953	0.0	0.0	0.0
ENSBTAG00000047958	4.212516	2.146135	3.562205
ENSBTAG00000047968	0.0	0.0	0.0
ENSBTAG00000047969	0.399289	1.088844	0.713892
ENSBTAG00000048041	3.683677	0.651444	3.853987
ENSBTAG00000048046	0.0	0.0	0.0
ENSBTAG00000048053	0.0	0.0	0.0
ENSBTAG00000048195	7.76351	7.095139	9.682122
ENSBTAG00000048217	6.110745	3.745911	3.848398
ENSBTAG00000048271	3.016453	2.455797	3.01245
ENSBTAG00000048280	28.37266	26.60199	28.05784
ENSBTAG00000048308	12.78192	12.66671	10.90706
