ENSEMBL gene ID	E1_HEAR3770	E1_HEAR3773	E1_HEAR3842	E1_HEAR3886	E4_Heart1	E4_Heart2	E4_Heart3
ENSBTAG00000009562	20.38891	18.4375	24.41801	16.7002	1.687213	0.8097	2.036488
ENSBTAG00000009580	188.7294	241.1624	187.0677	137.0066	21.73685	9.490746	24.02067
ENSBTAG00000009581	5.463954	6.157039	7.002892	7.085092	0.0	0.0	0.103482
ENSBTAG00000009603	1295.762	1122.963	1453.657	1395.567	133.8748	92.17994	191.0002
ENSBTAG00000009607	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000009615	179.806	205.5952	161.5203	129.1237	9.755788	7.844811	10.67724
ENSBTAG00000009617	3.984535	4.200056	3.221506	2.650074	1.094995	1.124375	1.215638
ENSBTAG00000009620	0.126026	0.339793	0.383975	0.169897	0.0	0.0	0.0
ENSBTAG00000009624	6.877086	9.36049	6.137487	7.274281	0.0	0.0	0.457411
ENSBTAG00000009636	10.18016	12.38253	11.65298	10.32004	7.121582	8.781335	9.270293
ENSBTAG00000009638	13.90547	14.69818	15.69826	15.69197	2.609698	2.376433	2.718354
ENSBTAG00000009641	21.8183	19.46497	19.3285	22.5263	2.853673	1.025921	2.25257
ENSBTAG00000009643	0.458089	0.259319	0.177336	0.52396	0.740222	1.689324	0.832383
ENSBTAG00000009661	17.48473	15.65533	11.59155	11.70868	0.63257	0.643502	1.718129
ENSBTAG00000009676	78.64061	94.4446	62.56249	75.68708	2.559925	0.800504	4.977357
ENSBTAG00000009680	19.47865	18.00692	17.9709	19.80535	31.65803	26.21666	20.37454
ENSBTAG00000009681	7.528046	8.847494	8.105191	8.705839	2.042044	3.154365	3.338351
ENSBTAG00000009682	1.149032	1.797642	1.797226	1.976605	1.609604	1.589002	1.939412
ENSBTAG00000009689	232.5424	217.6677	267.3321	261.7824	30.04278	31.80353	25.91582
ENSBTAG00000009704	1.672009	2.486909	0.960501	1.123706	0.181133	0.030481	0.358009
ENSBTAG00000009714	0.134313	0.297806	0.018979	0.0	0.0	0.0	0.024233
ENSBTAG00000009732	6.291086	6.313877	6.151709	6.797044	5.087929	4.144572	3.52524
ENSBTAG00000009737	13.46171	11.62841	13.77098	6.528834	0.0	0.0	0.306482
ENSBTAG00000009738	30.41673	40.73487	24.78921	23.47854	0.236931	1.502478	2.53497
ENSBTAG00000009743	12.67666	12.42712	14.11706	15.3289	14.88566	15.97308	19.76958
ENSBTAG00000009750	0.0	0.0	0.033435	0.0	0.0	0.0	0.0
ENSBTAG00000009755	2.647762	3.540009	1.725494	1.84952	0.583738	0.787107	1.148028
ENSBTAG00000009806	1.337695	2.035955	1.335742	1.524281	0.508347	0.787343	1.436127
ENSBTAG00000009811	10.87507	14.8661	10.49981	11.17405	0.0	0.0	0.478718
ENSBTAG00000009819	2.800697	3.023418	0.308423	0.486577	0.071134	0.0	0.0
ENSBTAG00000009823	9.698968	12.49532	6.556445	6.884286	3.620996	6.219611	5.841889
ENSBTAG00000009836	0.7841	0.6688	0.701874	1.263357	0.131608	0.800941	0.753268
ENSBTAG00000009856	4.46738	7.738327	3.268365	3.921572	0.148866	0.137444	0.223686
ENSBTAG00000009872	5.643968	7.363034	4.835786	4.000899	0.595605	0.737122	1.919681
ENSBTAG00000009874	6.076422	10.18419	5.041826	4.073561	0.231052	0.228074	0.329705
ENSBTAG00000009881	14.96921	15.91436	16.03444	11.36988	1.295893	1.409686	1.13618
ENSBTAG00000009886	27.39612	29.94099	28.40676	20.92262	12.40467	12.61176	10.89682
ENSBTAG00000009887	34.73944	49.61407	26.1072	30.67745	14.77702	15.93052	19.49621
ENSBTAG00000009888	3.535375	5.575742	3.274464	2.754208	7.00884	5.877537	4.593446
ENSBTAG00000009897	8.269471	8.008076	6.032908	7.452634	1.917309	1.801104	1.477688
ENSBTAG00000009916	20.56848	21.21403	18.82104	18.07663	12.99829	11.04809	16.02073
ENSBTAG00000009918	4.117461	7.777122	3.521485	3.353961	0.0	0.30029	0.539042
ENSBTAG00000009923	4.271893	4.67648	3.657359	4.396748	11.22659	8.748177	11.42399
ENSBTAG00000009933	3.519116	5.412556	2.397364	2.702615	4.767535	6.886299	5.80256
ENSBTAG00000009948	4.203086	7.280734	3.624427	3.24119	0.946346	0.99659	1.357301
ENSBTAG00000009963	5.476767	6.719498	3.989108	3.930383	0.680365	0.542594	0.818841
ENSBTAG00000009972	566.2523	522.7618	425.9929	496.9251	48.71253	30.16513	58.95784
ENSBTAG00000009982	11.1056	20.34821	10.2118	9.219754	0.675419	0.399892	1.334265
ENSBTAG00000010006	80.46555	76.98454	79.21954	84.30557	27.92688	19.26182	23.96746
ENSBTAG00000010009	19.26139	20.73615	22.14411	20.76762	8.974418	13.29618	13.40104
ENSBTAG00000010027	4.55398	6.527938	2.817185	3.528667	1.600453	0.721418	1.344332
ENSBTAG00000010036	8.256516	9.849853	8.082623	7.523928	4.309642	2.072783	4.619351
ENSBTAG00000010083	128.08	153.8749	203.7211	146.3466	159.6526	135.0654	152.3737
ENSBTAG00000010126	14.15076	19.69819	13.29462	12.59704	0.142012	0.732125	1.159567
ENSBTAG00000010130	2.29729	3.996879	2.044978	2.454177	0.242767	0.16145	0.703658
ENSBTAG00000010136	28.92226	25.57919	27.64887	28.75922	8.286643	14.44043	10.47524
ENSBTAG00000010192	0.960533	1.215355	0.50191	0.849289	1.726296	2.016365	1.071567
ENSBTAG00000010195	7.142623	15.11781	6.417056	5.076864	0.296841	0.0	0.491707
ENSBTAG00000010208	8.478487	13.82204	8.726202	8.499437	1.136725	0.662528	1.215328
ENSBTAG00000010215	0.128068	0.0	0.0	0.0	0.0	0.181782	0.070331
ENSBTAG00000010219	1.109559	2.431609	0.648904	1.288792	0.174563	0.117916	0.644704
ENSBTAG00000010227	5.707799	5.489856	5.207855	5.346318	7.868052	9.867803	8.438151
ENSBTAG00000010234	26.73261	25.69148	27.60758	27.46073	1.003446	0.787943	2.640231
ENSBTAG00000010235	3.205976	4.614918	3.578818	3.117603	0.281825	0.458779	0.565508
ENSBTAG00000010236	0.121301	0.063366	0.444216	0.0	0.0	0.201224	0.0
ENSBTAG00000010242	158.0141	200.8566	166.5723	159.146	48.89022	39.80528	59.33813
ENSBTAG00000010246	20.79273	21.28315	20.37156	21.27278	0.46028	0.419797	0.59226
ENSBTAG00000010275	3.638232	4.786839	3.168481	3.809668	0.249793	0.662829	0.424056
ENSBTAG00000010276	0.668354	0.826946	0.120519	0.173397	0.0	0.0	0.0
ENSBTAG00000010279	5.14348	4.637734	5.48691	3.893944	2.606287	1.973935	2.566154
ENSBTAG00000010286	0.893415	1.272926	0.710077	0.910022	3.929892	5.441506	3.826487
ENSBTAG00000010324	8.75132	9.624509	6.412277	6.3273	2.291191	2.200617	3.183428
ENSBTAG00000010334	0.422458	0.848622	0.319555	0.393929	0.195121	0.060432	0.092547
ENSBTAG00000010337	3.45153	3.145216	2.570501	2.141761	6.100999	5.468388	4.552995
ENSBTAG00000010338	0.177296	0.094831	0.292281	0.188275	0.0	0.064374	0.149964
ENSBTAG00000010347	59.63027	63.83106	53.38367	64.3033	16.4633	14.87202	16.0868
ENSBTAG00000010353	0.546736	0.899457	0.260393	0.621084	0.0	0.0	0.03359
ENSBTAG00000010360	16.29353	20.15171	12.47344	14.46915	3.262821	3.663236	6.699839
ENSBTAG00000010366	0.658695	0.571167	0.69241	0.804931	0.083316	0.0	0.644451
ENSBTAG00000010376	13.78018	13.1201	12.21578	11.87227	13.48204	14.08446	17.90235
ENSBTAG00000010378	30.4989	31.73253	26.30608	27.3165	11.70716	10.46013	14.87534
ENSBTAG00000010381	2.210202	2.301466	1.490089	2.137425	1.585772	2.732718	2.929113
ENSBTAG00000010403	4.46664	5.424101	5.892272	4.576093	1.997187	0.089551	0.969852
ENSBTAG00000010413	0.109244	0.333051	0.276889	0.044469	0.042821	0.0	0.0
ENSBTAG00000010423	2.968542	6.780417	3.131061	4.479865	4.887228	6.346524	5.756972
ENSBTAG00000010439	12.63652	13.06237	12.56715	10.29983	2.490027	2.08619	3.678384
ENSBTAG00000010464	0.660263	1.104323	0.567501	0.327274	0.0	0.0	0.091764
ENSBTAG00000010487	14.75648	12.54247	8.738805	10.10052	11.74262	8.57354	10.77401
ENSBTAG00000010503	25.96324	22.91729	33.40329	29.6742	19.16958	26.81588	21.5147
ENSBTAG00000010509	2.153147	3.536721	2.423957	2.548066	2.574607	0.796122	3.797416
ENSBTAG00000010510	4.853762	5.662976	4.879284	5.880222	3.97385	4.518709	4.182637
ENSBTAG00000010513	41.25043	41.51588	42.81643	43.47827	1.780698	1.450172	3.999565
ENSBTAG00000010517	0.059517	0.0	0.024953	0.057237	0.0	0.0	0.0
ENSBTAG00000010518	4.604524	4.684395	3.372455	4.85982	0.0	0.26388	0.098327
ENSBTAG00000010519	4.696851	6.40745	3.549123	3.505567	0.709319	0.47768	1.027431
ENSBTAG00000010526	67.39378	73.55759	73.51017	63.19598	54.95383	57.61843	60.41325
ENSBTAG00000010534	46.34145	65.82563	37.15044	37.58775	6.333243	3.337199	8.36089
ENSBTAG00000010545	43.71809	51.48729	49.27742	48.99494	18.84305	12.14185	21.97428
ENSBTAG00000010582	10.44818	14.70052	8.273991	7.323007	3.077453	1.143799	2.090276
ENSBTAG00000010593	10.30498	10.89945	9.285566	8.635539	6.275953	7.808706	6.322646
ENSBTAG00000010595	3.382528	4.567163	4.756172	4.178837	5.144084	3.334575	3.127425
ENSBTAG00000010599	24.42242	23.76518	25.22194	25.87544	0.0	0.0	0.0
ENSBTAG00000010604	14.02001	10.97582	15.22896	13.23143	5.832373	8.40134	4.617355
ENSBTAG00000010613	1.842873	2.823472	1.48625	1.259696	0.255723	0.112445	0.564299
ENSBTAG00000010616	3.504904	5.902877	2.765674	2.871776	0.929687	1.016118	1.217528
ENSBTAG00000010617	168.2847	152.9716	164.5031	139.7603	0.0	0.0	8.295815
ENSBTAG00000010622	0.501918	0.245536	0.323111	0.571355	0.0	0.0	0.0
ENSBTAG00000010623	0.154928	0.032874	0.045275	0.0	0.0	0.0	0.053526
ENSBTAG00000010624	132.7969	153.9897	161.9957	180.416	30.30032	19.52473	28.0631
ENSBTAG00000010626	16.34292	20.12933	16.02314	15.16695	2.941357	2.203643	3.667192
ENSBTAG00000010635	14.15232	14.05257	14.11123	13.76054	2.376577	4.623386	5.270572
ENSBTAG00000010637	6.130702	6.436499	4.872972	4.903988	0.0	0.531067	1.074641
ENSBTAG00000010655	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000010664	0.818271	0.819337	0.554548	0.731669	0.592603	0.579151	0.311983
ENSBTAG00000010668	8.617219	8.216061	7.843373	6.828864	0.724473	3.268368	4.74824
ENSBTAG00000010681	29.05758	35.99959	26.40276	26.16277	2.978689	2.33981	6.990678
ENSBTAG00000010691	13.06329	12.08147	9.837702	11.7868	3.996406	4.611081	4.579491
ENSBTAG00000010696	24.46663	29.2043	14.47831	19.89173	1.008208	0.480074	0.816656
ENSBTAG00000010715	160.6212	158.3735	146.9236	163.6904	18.45085	13.24997	19.92444
ENSBTAG00000010726	0.0	0.0	0.0	0.0	3.958647	4.845195	5.45095
ENSBTAG00000010727	27.92445	32.82857	26.91333	25.66319	3.319283	2.152976	4.401543
ENSBTAG00000010729	3.914954	4.837269	4.050605	3.865464	0.934858	0.919046	0.705919
ENSBTAG00000010734	46.39922	41.19493	47.03499	43.64567	15.99991	8.567884	11.15153
ENSBTAG00000010735	444.0222	401.1448	444.3217	386.4991	53.73447	54.13763	72.79515
ENSBTAG00000010760	1.36692	2.192502	1.01747	1.20633	3.983613	4.40187	3.69864
ENSBTAG00000010766	0.497432	0.424591	0.07689	0.02181	0.0	0.400272	0.0
ENSBTAG00000010774	1.35185	1.871919	0.455538	0.494781	0.588665	0.926077	1.026567
ENSBTAG00000010799	1301.903	1125.108	1277.407	1216.39	100.7505	72.64168	117.5614
ENSBTAG00000010809	4.810078	10.17259	5.007678	5.59925	0.639353	0.56705	0.9105
ENSBTAG00000010810	7.425794	9.216154	6.353931	5.144804	1.887194	0.810704	2.272636
ENSBTAG00000010813	0.585807	0.494559	0.29804	0.186737	2.008172	2.361768	3.070489
ENSBTAG00000010832	24.07708	27.08668	26.21156	22.29838	6.517698	3.877266	9.894123
ENSBTAG00000010871	11.62585	10.54125	10.67906	7.891536	3.888098	3.908175	2.221133
ENSBTAG00000010890	12.50905	12.6488	11.74593	11.32243	3.351061	3.16001	4.138525
ENSBTAG00000010906	2.125685	2.56912	1.224358	1.603232	5.731654	5.632722	5.197311
ENSBTAG00000010907	60.57687	104.9736	106.6714	129.5995	3.576709	0.0	5.990812
ENSBTAG00000010935	0.901022	1.113768	0.685331	0.751234	0.194026	0.946533	0.548046
ENSBTAG00000010937	0.0	0.0	0.0	0.0	25.21076	17.86963	21.73993
ENSBTAG00000010939	0.0	0.0	0.0	0.0	0.951297	0.0	0.26108
ENSBTAG00000010944	0.327179	0.391675	0.51944	0.424138	0.0	0.190639	0.200631
ENSBTAG00000010949	1.867766	4.236708	1.45057	1.491711	1.039213	0.234013	0.804918
ENSBTAG00000010951	3.53834	4.929835	2.427202	2.441207	0.442914	0.883432	1.191224
ENSBTAG00000010952	4.545694	7.210209	5.617908	4.061311	0.0	0.29308	0.088305
ENSBTAG00000010954	54.62071	73.35605	89.60453	90.87736	65.61674	62.88803	71.90199
ENSBTAG00000010959	485.1884	455.3819	558.965	538.0866	74.13969	67.25747	100.99
ENSBTAG00000010961	48.5663	37.33929	48.89305	44.89677	10.7563	9.717916	7.835881
ENSBTAG00000010968	40.36436	47.77718	40.12275	43.84258	11.62339	6.075552	16.32546
ENSBTAG00000010981	23.55163	24.27721	20.68066	23.40228	0.0	0.0	0.0
ENSBTAG00000010999	0.345234	0.765664	0.543512	0.291447	0.616942	0.0	0.0
ENSBTAG00000011003	0.043975	0.103075	0.107457	0.014675	0.218374	0.0	0.227327
ENSBTAG00000011011	3.31299	6.080682	1.868307	3.018072	1.112707	1.078103	1.090039
ENSBTAG00000011024	10.13689	13.54514	14.86809	11.83662	15.63036	13.71728	15.35013
ENSBTAG00000011025	36.99648	37.01622	38.93101	35.35881	6.048987	22.55649	23.13991
ENSBTAG00000011042	7.723196	10.96036	5.746002	5.588466	2.852034	1.829725	3.630608
ENSBTAG00000011044	3.43086	3.786394	1.273974	1.034688	0.0	0.053007	0.241999
ENSBTAG00000011064	11.68019	11.58962	11.02145	10.25909	0.904236	0.242744	0.851892
ENSBTAG00000011067	3.465796	6.180371	2.814009	2.611854	0.792778	0.639749	1.221407
ENSBTAG00000011079	4.393861	4.972066	3.217405	1.72367	0.729307	0.901827	1.150131
ENSBTAG00000011095	6.160763	7.923114	5.519848	5.64389	6.479306	7.818825	6.528942
ENSBTAG00000011096	19.13202	22.75349	17.41137	22.67625	13.1748	15.26896	10.74847
ENSBTAG00000011102	3.406958	4.317666	2.636636	2.570456	0.319308	0.507946	0.259774
ENSBTAG00000011110	0.0	0.0	0.033994	0.0	0.0	0.0	0.0
ENSBTAG00000011120	0.290883	0.560768	0.117598	0.0	0.0	0.0	0.066694
ENSBTAG00000011134	86.00253	75.37441	84.14749	84.48068	0.0	2.235106	5.671816
ENSBTAG00000011135	7.209763	11.45609	5.229681	8.315429	3.538044	1.16269	2.313352
ENSBTAG00000011172	0.815303	0.992453	0.789502	0.835658	2.229632	2.507406	2.38922
ENSBTAG00000011176	40.69244	34.19933	39.8789	40.45845	3.75721	2.436728	7.17571
ENSBTAG00000011178	3.602776	2.893764	2.643022	3.451835	1.247499	0.145065	1.354982
ENSBTAG00000011187	1.366332	3.250114	1.472856	1.912726	3.355699	3.503623	2.451795
ENSBTAG00000011190	0.0	0.0	0.0	0.0	3.105627	2.064882	4.626719
ENSBTAG00000011212	354.7938	310.9801	382.3995	361.3999	0.0	0.0	3.201642
ENSBTAG00000011214	55.03513	71.00809	63.29122	56.08336	8.298204	4.987812	6.953799
ENSBTAG00000011215	76.50101	111.8556	56.29401	49.26891	0.817175	0.765878	2.037581
ENSBTAG00000011217	22.5598	18.82865	16.58383	19.72181	7.186818	6.380519	9.614873
ENSBTAG00000011224	65.42254	79.98237	89.9419	64.47315	88.56339	74.11493	76.66964
ENSBTAG00000011226	18.22404	19.03133	8.684679	9.597711	0.269539	0.53106	1.514182
ENSBTAG00000011228	86.02544	101.7892	93.37727	81.33192	6.663778	4.391527	12.63512
ENSBTAG00000011241	1.351196	1.029034	0.87799	0.846075	0.0	0.293295	0.554746
ENSBTAG00000011242	2.102881	2.917553	2.068902	2.025432	0.150341	0.0	0.211529
ENSBTAG00000011243	4.363755	4.89094	4.13848	4.393088	2.279305	1.834424	3.789972
ENSBTAG00000011245	0.597976	0.726415	0.157815	0.292209	0.044157	0.076728	0.123069
ENSBTAG00000011263	58.61421	60.41812	56.01255	57.51002	4.083849	2.747434	4.081839
ENSBTAG00000011284	21.15782	29.01207	18.42451	15.99	9.056408	9.174788	13.62519
ENSBTAG00000011285	9.015056	8.75535	7.678514	9.035372	13.58582	14.46139	10.21689
ENSBTAG00000011317	17.50574	20.15908	16.01979	14.9966	2.471691	1.180446	3.392803
ENSBTAG00000011322	3.834121	5.931375	2.620415	2.863314	2.255087	3.484049	3.080161
ENSBTAG00000011340	3.321541	3.315017	2.232228	2.782467	7.655755	6.851808	4.521624
ENSBTAG00000011343	6.743747	7.13617	4.578834	4.387121	1.635371	1.155032	3.26541
ENSBTAG00000011351	45.9505	54.99777	37.92074	42.72051	7.218908	6.6243	13.72689
ENSBTAG00000011381	0.164679	0.097937	0.12339	0.083299	0.0	0.0	0.0
ENSBTAG00000011389	0.971317	0.779712	0.859923	1.165889	0.0	0.0	0.091811
ENSBTAG00000011399	2.985105	2.57628	2.28939	2.29996	1.807514	1.260356	2.421218
ENSBTAG00000011406	14.73643	17.54775	11.58486	11.39373	4.334893	2.016799	4.221067
ENSBTAG00000011409	0.361139	0.30567	0.210767	0.264409	0.091758	0.0	0.182834
ENSBTAG00000011413	58.76698	50.66915	60.05822	49.69118	6.644404	3.362743	9.920885
ENSBTAG00000011414	7.994201	10.70148	7.490941	8.749716	1.431458	2.673658	2.532978
ENSBTAG00000011420	0.099375	0.128354	0.0	0.097945	0.0	0.0	0.256368
ENSBTAG00000011421	5.978725	7.578329	4.13479	4.838627	0.996963	0.261589	0.724496
ENSBTAG00000011424	3607.867	2860.652	4210.972	3863.805	308.4105	208.5825	430.4858
ENSBTAG00000011429	20.91889	22.56755	20.84973	21.94645	3.791557	4.252135	6.941736
ENSBTAG00000011431	20.53036	25.39289	18.48395	20.52692	7.323294	4.80881	8.381514
ENSBTAG00000011433	9.484909	13.47808	8.050415	8.780989	3.633669	3.377901	5.585004
ENSBTAG00000011439	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000011447	5.47583	10.16068	2.289759	3.069805	0.0	0.0	0.34707
ENSBTAG00000011451	1.198827	1.410598	0.259585	2.603815	5.676029	4.836275	6.3358
ENSBTAG00000011454	12.13803	11.86604	6.991838	6.633965	0.632163	0.89974	1.175106
ENSBTAG00000011456	6.518866	5.760467	6.692933	5.414723	2.371006	5.094393	3.444777
ENSBTAG00000011459	0.0	0.0	0.0	0.022293	0.0	0.0	0.0
ENSBTAG00000011466	52.59789	52.84827	46.6983	50.80482	0.995602	0.624226	2.291228
ENSBTAG00000011471	67.56629	57.81277	54.00044	64.99515	0.384806	0.32102	1.256755
ENSBTAG00000011481	0.221776	0.184649	0.147653	0.308718	0.0	0.0	0.17792
ENSBTAG00000011484	15.34461	19.41644	11.94382	12.73383	7.998599	6.939033	6.965651
ENSBTAG00000011495	3.891362	5.734239	2.854867	3.207177	0.279834	0.232386	0.450954
ENSBTAG00000011507	6.575328	7.643995	5.606742	6.117421	3.277217	3.994609	3.401511
ENSBTAG00000011509	1.443043	1.963126	0.925354	1.665538	0.336348	0.460071	0.851024
ENSBTAG00000011516	1.260066	1.648698	1.151131	1.052552	2.78582	3.216997	1.889875
ENSBTAG00000011517	46.55518	61.08139	47.01508	43.85375	3.57132	3.412729	7.091649
ENSBTAG00000011525	0.028999	0.174932	0.024381	0.0	0.0	0.064999	0.018622
ENSBTAG00000011527	27.0117	30.96581	23.59417	17.7586	0.0	0.359013	1.359416
ENSBTAG00000011530	0.508245	0.106447	0.398687	0.071075	0.0	0.0	0.0
ENSBTAG00000011532	5.746291	10.18486	5.701015	4.749384	1.228859	0.713455	1.794824
ENSBTAG00000011533	0.0	0.095273	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000011539	9.469381	12.01347	9.158166	7.912227	2.120643	0.725125	1.680028
ENSBTAG00000011549	0.48052	0.568388	0.388559	0.262062	0.0	0.133409	0.063242
ENSBTAG00000011556	7.031438	7.827861	6.378874	6.158946	2.783954	1.481549	4.754111
ENSBTAG00000011559	1036.751	1175.82	1202.472	956.395	65.84346	56.37331	88.88133
ENSBTAG00000011588	9.888137	12.77513	7.452963	8.208177	0.392833	0.374784	0.665489
ENSBTAG00000011591	7.07969	7.030971	5.841655	7.377534	12.55179	13.16542	10.3666
ENSBTAG00000011608	8.926492	10.63263	4.997574	5.191888	4.561484	4.472653	6.066446
ENSBTAG00000011623	6.548188	7.481987	5.962799	7.330431	1.656829	4.680139	5.060081
ENSBTAG00000011625	12.21801	12.66487	9.396381	9.338683	1.051673	0.413041	2.364004
ENSBTAG00000011635	1.109592	0.962241	0.33135	0.040675	0.0	0.0	0.0
ENSBTAG00000011638	0.0	0.108004	0.237575	0.219964	0.0	0.0	0.052449
ENSBTAG00000011639	35.31244	55.31215	34.05724	33.26981	4.464024	3.261057	5.77476
ENSBTAG00000011645	69.43284	69.40001	72.00935	68.75295	4.696562	2.927671	2.46336
ENSBTAG00000011648	0.0	0.0	0.0	0.0	4.785875	7.474017	5.63137
ENSBTAG00000011658	9.387407	10.43502	5.478703	5.344845	1.906141	0.909563	2.770439
ENSBTAG00000011680	0.380486	1.005756	0.369648	0.315622	0.0	0.0	0.024115
ENSBTAG00000011683	4.165675	6.682886	3.088374	3.661177	2.08733	1.979271	2.878487
ENSBTAG00000011715	1.890713	2.781816	1.659981	1.600494	0.358166	0.136384	0.447783
ENSBTAG00000011717	10.94355	15.87859	10.34067	11.15433	1.683318	2.132279	2.361861
ENSBTAG00000011726	20.23441	20.82243	18.6949	18.59565	1.838215	0.923102	1.365032
ENSBTAG00000011731	221.1433	185.393	170.2198	144.2614	17.64864	15.92473	24.18541
ENSBTAG00000011732	11.04016	12.60231	10.28435	9.799761	3.114704	5.203946	6.289762
ENSBTAG00000011763	11.63197	10.66744	12.13089	11.97967	4.54323	4.038618	4.139932
ENSBTAG00000011767	4.348953	6.172342	3.306161	4.629064	5.98884	7.333593	7.011997
ENSBTAG00000011796	3.738378	3.798779	3.567058	3.843688	5.857796	9.149049	6.808507
ENSBTAG00000011814	1.065513	0.389506	1.17085	1.342078	0.0	0.250556	0.0
ENSBTAG00000011815	3.427743	4.330155	3.324191	2.450475	0.492265	0.130309	0.551433
ENSBTAG00000011822	0.114158	0.684314	0.201818	0.286176	0.0	0.0	0.0
ENSBTAG00000011834	28.15289	24.59806	25.29486	27.21008	4.999552	4.521483	3.634218
ENSBTAG00000011849	15.59733	16.05661	14.0078	16.13955	0.0	1.330441	0.243229
ENSBTAG00000011881	0.420244	0.450014	0.234389	0.523012	0.0	0.0	0.087538
ENSBTAG00000011889	5.517061	4.89027	4.091897	3.876054	0.0	0.0	0.0
ENSBTAG00000011902	58.49047	76.7182	81.53613	88.66566	3.913514	1.230161	7.046788
ENSBTAG00000011912	8.651709	6.825047	2.709212	3.198717	2.763498	3.17777	2.745107
ENSBTAG00000011924	0.086125	0.065119	0.028054	0.06478	0.047417	0.0	0.0
ENSBTAG00000011930	19.2355	20.8738	15.89227	16.97469	0.496073	0.452983	1.092116
ENSBTAG00000011937	6.234526	6.183151	4.429461	4.619721	3.083956	1.312492	2.514122
ENSBTAG00000011950	11.11513	15.41409	7.100006	7.547945	1.019996	0.592368	1.395312
ENSBTAG00000011951	19.0205	19.59306	19.05061	16.32712	3.975943	2.714397	3.894156
ENSBTAG00000011962	0.0	0.0	0.032037	0.0	0.0	0.0	0.0
ENSBTAG00000011963	1722.259	1906.274	1959.336	1511.602	0.0	0.0	95.19989
ENSBTAG00000012002	27.29823	38.44528	17.61248	20.11197	2.751919	1.56496	3.180208
ENSBTAG00000012019	15.08709	15.61945	6.312497	6.95581	0.608914	0.359066	1.127614
ENSBTAG00000012031	0.042332	0.0	0.068858	0.054894	0.0	0.0	0.036145
ENSBTAG00000012040	15.5249	25.83954	12.35639	12.11516	0.779879	0.546343	1.334821
ENSBTAG00000012041	53.30093	49.80373	54.76057	55.09121	2.741925	1.69657	4.896287
ENSBTAG00000012048	33.27417	45.3983	36.34798	41.23915	2.973567	0.986291	3.674243
ENSBTAG00000012061	0.368052	0.842741	0.145389	0.220827	0.0	0.0	0.0
ENSBTAG00000012062	1369.867	1097.7	1191.557	1151.429	155.1789	112.8048	187.3289
ENSBTAG00000012073	9.828424	14.78737	7.500957	8.248819	7.251119	5.459351	11.50653
ENSBTAG00000012078	18.48931	14.69315	12.00131	15.14245	0.529102	1.250863	3.007211
ENSBTAG00000012086	7.766566	7.088614	6.276077	5.776598	3.554213	4.77646	4.181464
ENSBTAG00000012095	0.984395	1.010991	0.843865	0.924916	1.537561	1.898742	1.308572
ENSBTAG00000012096	52.01489	44.40381	53.30884	54.34412	14.94169	14.75509	10.43506
ENSBTAG00000012117	0.0	0.0	0.0	0.0	16.25059	12.30868	20.36813
ENSBTAG00000012121	2.231427	3.417162	3.101359	2.013885	0.389877	0.0	0.174559
ENSBTAG00000012126	1.49287	2.728943	1.679166	1.844801	0.0	0.084471	0.117278
ENSBTAG00000012156	1.201341	2.020379	1.542389	1.350136	0.246853	0.208483	1.070939
ENSBTAG00000012176	3.173384	3.476141	2.318518	2.171473	0.306401	0.716475	1.543329
